t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate
13.850,21.614,-2.2563,2.2357,105.440,0.7324,-0.5749,85.945,-3.5049,-2.1325,4.1027,-19.496,4.3570,-0.1732,-20.095,-3.2487,-1.6706,105.440,3.720,-0.1906
13.900,21.857,-2.3217,2.4699,105.980,0.7760,-0.3826,84.884,-3.5951,-2.1927,4.2110,-21.095,4.3570,-0.1732,-20.095,-3.3105,-1.4547,105.980,3.382,0.1576
13.951,22.069,-2.3785,2.6742,104.370,0.7789,-0.1449,84.274,-3.5145,-2.3590,4.2328,-20.095,4.3570,-0.1732,-20.095,-3.3622,-1.2532,104.370,3.289,-0.7082
14.000,22.069,-2.3785,2.6742,104.370,0.7689,-0.1949,84.274,-3.5605,-2.3369,4.2589,-20.095,4.2982,-1.1496,-17.564,-3.3622,-1.2532,104.370,3.289,-0.7082
14.050,22.308,-2.4311,2.9071,100.588,0.8111,0.0574,80.493,-3.3970,-2.6634,4.3166,-20.095,4.3128,-1.2340,-19.564,-3.4092,-1.0018,100.588,3.512,-1.0773
14.100,22.559,-2.4672,3.1556,94.769,0.8170,-0.4612,77.586,-3.8773,-2.9721,4.8854,-17.183,4.3128,-1.2340,-19.564,-3.4342,-0.7019,94.769,3.869,-1.7352
14.150,22.788,-2.4763,3.3840,89.083,0.8892,-0.5524,71.519,-3.8820,-3.4281,5.1790,-17.564,4.2928,-1.3140,-19.564,-3.4303,-0.4594,89.083,3.993,-1.7325
14.200,23.013,-2.4626,3.6090,83.123,1.0172,-0.3096,63.560,-3.4737,-3.9239,5.2406,-19.564,4.2575,-1.4105,-21.363,-3.4149,-0.2325,83.123,3.931,-1.8962
14.252,23.218,-2.4294,3.8111,77.537,1.1198,-0.1454,57.973,-3.0973,-4.3195,5.3152,-19.564,4.2349,-1.4177,-20.963,-3.3731,-0.0434,77.537,3.678,-1.7481
14.300,23.218,-2.4294,3.8111,77.537,1.0998,-0.2254,57.973,-3.1798,-4.3172,5.3618,-19.564,4.2484,-1.3794,-19.364,-3.3731,-0.0434,77.537,3.678,-1.7481
14.350,23.432,-2.3732,4.0176,71.339,1.2165,-0.0673,49.975,-2.7215,-4.7080,5.4380,-21.363,4.2407,-1.4141,-20.963,-3.3213,0.1431,71.339,3.296,-1.6388
14.400,23.671,-2.2847,4.2394,64.675,1.3698,0.0813,43.711,-2.1952,-5.0820,5.5358,-20.963,4.2724,-1.3328,-18.964,-3.2117,0.3748,64.675,3.485,-1.6986
14.450,23.848,-2.2023,4.3963,59.137,1.4779,0.1516,39.773,-1.7557,-5.3366,5.6180,-19.364,4.2724,-1.3328,-18.964,-3.1214,0.5258,59.137,3.361,-1.9398
14.500,24.046,-2.0924,4.5611,52.791,1.6959,0.3210,31.827,-1.0860,-5.5813,5.6859,-20.963,4.2458,-1.2962,-17.364,-2.9971,0.7099,52.791,3.577,-2.0219
14.551,24.296,-1.9288,4.7502,44.331,1.9337,0.4381,25.367,-0.2504,-5.7836,5.7890,-18.964,4.2419,-1.3555,-19.564,-2.7873,0.9148,44.331,3.869,-2.1890
14.602,24.296,-1.9288,4.7502,44.331,1.9337,0.4381,25.367,-0.2504,-5.7836,5.7890,-18.964,4.2419,-1.3555,-19.564,-2.7873,0.9148,44.331,3.869,-2.1890
14.650,24.518,-1.7640,4.8985,39.585,2.0605,0.4913,22.221,0.1390,-5.8336,5.8352,-17.364,4.2419,-1.3555,-19.564,-2.6192,1.0538,39.585,3.781,-1.3576
14.700,24.716,-1.6069,5.0190,34.777,2.3169,0.5662,15.214,0.6831,-5.8955,5.9349,-19.564,4.2246,-1.3590,-19.164,-2.4574,1.1662,34.777,3.701,-1.5877
14.750,24.716,-1.6069,5.0190,34.777,2.3056,0.5600,15.360,0.6703,-5.8942,5.9321,-19.417,4.2594,-1.2651,-17.164,-2.4574,1.1662,34.777,3.701,-1.5877
14.800,24.972,-1.3889,5.1544,28.207,2.5008,0.5903,9.394,1.2705,-5.8606,5.9967,-18.812,4.2425,-1.2515,-16.764,-2.2607,1.2716,28.207,3.458,-1.7621
14.850,25.290,-1.0969,5.2805,16.942,2.7154,0.6130,-0.380,2.2867,-5.5758,6.0265,-17.322,4.2448,-1.2916,-18.764,-2.0328,1.3411,16.942,2.739,-2.0468
14.901,25.435,-0.9565,5.3157,10.933,2.8049,0.6065,-5.831,2.7999,-5.3371,6.0270,-16.764,4.1907,-1.3741,-22.563,-1.9124,1.3643,10.933,2.351,-1.6848
14.950,25.435,-0.9565,5.3157,10.933,2.8049,0.6065,-5.831,2.7999,-5.3371,6.0270,-16.764,4.2769,-1.2403,-17.964,-1.9124,1.3643,10.933,2.351,-1.6848
15.000,25.576,-0.8168,5.3353,4.887,3.0208,0.5788,-13.877,3.4185,-5.0661,6.1116,-18.764,4.3109,-1.1698,-15.964,-1.7606,1.3773,4.887,2.480,-1.7189
15.050,25.729,-0.6644,5.3408,-0.705,3.2172,0.5271,-23.268,3.9405,-4.7655,6.1837,-22.563,4.3086,-1.1771,-16.364,-1.6285,1.3822,-0.705,2.059,-1.3595
15.100,25.850,-0.5432,5.3337,-6.536,3.2822,0.5184,-24.500,4.3487,-4.3485,6.1499,-17.964,4.3086,-1.1771,-16.364,-1.4886,1.3662,-6.536,2.255,-1.8915
15.151,25.984,-0.4111,5.3114,-12.616,3.3797,0.4939,-28.580,4.7514,-3.8732,6.1301,-15.964,4.3164,-1.1574,-15.764,-1.3529,1.3434,-12.616,2.279,-1.7118
15.200,26.129,-0.2715,5.2721,-18.756,3.5090,0.4087,-35.120,5.1435,-3.3896,6.1599,-16.364,4.2795,-1.2047,-17.764,-1.2140,1.2963,-18.756,2.249,-1.7061
15.250,26.129,-0.2715,5.2721,-18.756,3.5090,0.4087,-35.120,5.1435,-3.3896,6.1599,-16.364,4.2927,-1.1561,-16.164,-1.2140,1.2963,-18.756,2.249,-1.7061
15.300,26.267,-0.1435,5.2204,-25.403,3.6048,0.3285,-41.167,5.4844,-2.8110,6.1628,-15.764,4.2676,-1.1936,-17.964,-1.0885,1.2367,-25.403,2.154,-1.8771
15.351,26.417,-0.0124,5.1471,-33.019,3.7165,0.1872,-50.783,5.8294,-2.1269,6.2053,-17.764,4.2676,-1.1936,-17.964,-0.9608,1.1537,-33.019,2.088,-1.9009
15.400,26.559,0.1007,5.0622,-40.730,3.6910,0.2195,-49.184,5.8806,-1.3271,6.0285,-8.453,4.2604,-1.2358,-19.564,-0.9608,1.1537,-33.019,2.034,-1.9836
15.450,26.559,0.1007,5.0622,-40.730,3.7847,0.0763,-58.694,6.0450,-1.3745,6.1993,-17.964,4.2818,-1.1628,-17.564,-0.8510,1.0591,-40.730,2.034,-1.9836
15.500,26.705,0.2038,4.9590,-49.403,3.8447,-0.0675,-67.367,6.1858,-0.5064,6.2065,-17.964,4.2701,-1.1999,-18.764,-0.7496,0.9409,-49.403,2.068,-1.8112
15.550,26.850,0.2926,4.8441,-54.914,3.9131,-0.2565,-74.477,6.2548,0.0307,6.2549,-19.564,4.2701,-1.1999,-18.764,-0.6553,0.8065,-54.914,2.299,-1.4719
15.600,26.996,0.3717,4.7206,-60.269,3.9507,-0.4290,-77.833,6.2467,0.5539,6.2712,-17.564,4.3205,-1.1687,-16.764,-0.5371,0.5996,-60.269,2.584,-1.5837
15.650,26.996,0.3717,4.7206,-60.269,3.9507,-0.4290,-77.833,6.2467,0.5539,6.2712,-17.564,4.3252,-1.1120,-15.564,-0.5371,0.5996,-60.269,2.584,-1.5837
15.700,27.175,0.4546,4.5625,-64.122,3.9909,-0.7521,-82.885,6.3252,0.8621,6.3837,-18.764,4.3267,-1.0810,-15.364,-0.4083,0.3341,-64.122,2.893,-1.0694
15.750,27.385,0.5376,4.3700,-70.318,4.0407,-1.0212,-87.082,6.2561,1.4827,6.4294,-16.764,4.3267,-1.0810,-15.364,-0.3104,0.0605,-70.318,3.207,-1.6660
15.806,27.600,0.6021,4.1647,-75.022,4.0394,-1.2600,-90.587,6.1288,1.9185,6.4220,-15.564,4.2991,-1.0124,-17.964,-0.2356,-0.2192,-75.022,3.524,-1.2589
15.853,27.813,0.6506,3.9575,-79.140,4.0197,-1.5066,-94.504,6.0011,2.2792,6.4193,-15.364,4.3144,-0.9322,-15.764,-0.1833,-0.4918,-79.140,3.823,-1.2947
15.900,28.018,0.6853,3.7548,-80.788,4.0109,-1.6178,-94.504,5.8357,2.4227,6.3186,-13.716,4.3287,-0.8953,-16.364,-0.1623,-0.6013,-79.140,4.066,-0.1814
15.950,28.018,0.6853,3.7548,-80.788,3.9424,-1.6443,-98.752,5.8509,2.3508,6.3054,-17.964,4.3195,-0.8516,-13.965,-0.1445,-0.7111,-80.788,4.066,-0.1814
16.000,28.247,0.7190,3.5287,-83.038,3.9452,-1.8158,-98.802,5.6962,2.5546,6.2428,-15.764,4.3195,-0.8316,-13.965,-0.1152,-0.9507,-83.038,4.219,-1.1327
16.050,28.490,0.7424,3.2868,-86.159,3.8980,-2.0103,-102.523,5.4966,2.7937,6.1658,-16.364,4.3416,-0.7856,-14.565,-0.0991,-1.1912,-86.159,4.167,-0.9174
16.100,28.723,0.7515,3.0534,-89.901,3.8809,-2.2062,-103.865,5.2650,3.1203,6.1201,-13.965,4.3416,-0.7856,-14.565,-0.0987,-1.4203,-89.901,4.057,-0.9723
16.150,29.029,0.7459,2.7479,-92.148,3.7956,-2.4813,-106.113,5.1112,3.2436,6.0536,-13.965,4.3416,-0.8056,-14.565,-0.1102,-1.7273,-92.148,4.073,-0.4195
16.200,29.029,0.7459,2.7479,-92.148,3.8006,-2.4297,-106.713,5.0595,3.2466,6.0116,-14.565,4.3291,-0.8085,-13.765,-0.1102,-1.7273,-92.148,4.073,-0.4195
16.250,29.332,0.7335,2.4448,-92.213,3.7217,-2.6912,-106.778,5.0168,3.1844,5.9421,-14.565,4.3291,-0.8085,-13.765,-0.1208,-2.0003,-92.213,3.570,0.0705
16.300,29.537,0.7258,2.2405,-91.946,3.6673,-2.8948,-106.510,5.0325,3.1142,5.9181,-14.565,4.2754,-0.8427,-12.165,-0.1273,-2.1916,-91.946,3.346,0.2238
16.350,29.537,0.7258,2.2405,-91.946,3.6840,-2.9069,-105.710,5.0440,3.1312,5.9369,-13.765,4.2677,-0.8406,-11.965,-0.1273,-2.1916,-91.946,3.346,0.2238
16.400,29.742,0.7214,2.0352,-90.110,3.6395,-3.0869,-103.874,5.1165,2.9279,5.8950,-13.765,4.2109,-0.8335,-10.365,-0.1276,-2.3770,-90.110,2.950,0.4192
16.450,29.941,0.7223,1.8363,-89.369,3.6044,-3.3543,-101.534,5.2220,2.8248,5.9371,-12.165,4.2109,-0.8335,-10.365,-0.1266,-2.5966,-89.369,3.316,0.2004
16.505,30.184,0.7253,1.5930,-89.252,3.5553,-3.6080,-101.217,5.2375,2.7618,5.9211,-11.965,4.2549,-0.8267,-11.565,-0.1232,-2.8550,-89.252,3.522,-0.1159
16.550,30.184,0.7253,1.5930,-89.252,3.5760,-3.6197,-99.617,5.2495,2.7824,5.9413,-10.365,4.2549,-0.8267,-11.565,-0.1232,-2.8550,-89.252,3.522,-0.1159
16.600,30.438,0.7250,1.3398,-91.545,3.5139,-3.9142,-101.910,5.1769,2.9295,5.9483,-10.365,1.0971,-0.1994,-9.336,-0.1314,-3.1558,-91.545,3.935,-0.5498
16.650,30.714,0.7147,1.0638,-92.748,3.4219,-4.1729,-104.313,5.1009,2.9552,5.8951,-11.565,1.0971,-0.1994,-9.336,-0.1453,-3.4453,-92.748,4.145,-0.2821
16.703,30.989,0.6992,0.7895,-93.801,2.2179,-4.2161,-103.613,4.8939,1.8472,5.2309,-9.812,1.0565,-0.1056,-8.137,-0.1636,-3.7221,-93.801,4.173,-0.2528
16.750,30.989,0.6992,0.7895,-93.801,0.3318,-3.8456,-103.137,4.6493,-0.0594,4.6497,-9.336,1.0565,-0.1256,-8.137,-0.1636,-3.7221,-93.801,4.173,-0.2528
16.800,31.284,0.6812,0.4941,-92.714,0.2722,-4.1248,-102.050,4.6331,-0.1899,4.6370,-9.336,0.9328,-0.1342,-6.337,-0.1772,-4.0072,-92.714,4.019,0.4308
16.850,31.528,0.6726,0.2511,-91.070,0.2800,-4.2570,-99.207,4.5146,-0.3083,4.5252,-8.137,0.9328,-0.1342,-6.337,-0.1811,-4.2195,-91.070,3.517,0.4150
16.900,31.528,0.6726,0.2511,-91.070,0.2800,-4.2770,-99.207,4.5346,-0.3079,4.5451,-8.137,0.9328,-0.1342,-6.337,-0.1811,-4.2195,-91.070,3.517,0.4150
16.950,31.772,0.6712,0.0069,-89.464,0.2639,-4.5357,-95.801,4.5386,-0.4498,4.5608,-6.337,0.8340,1.5970,-15.376,-0.1790,-4.4485,-89.464,3.226,0.2301
17.000,32.005,0.6751,-0.2267,-88.611,0.2439,-4.7672,-94.948,4.5287,-0.5411,4.5609,-6.337,0.8222,1.6210,-15.176,-0.1734,-4.6807,-88.611,3.132,0.1137
17.050,32.188,0.6788,-0.4096,-89.559,-0.1853,-4.1227,-100.143,3.7064,-0.8927,3.8124,-10.584,0.8222,1.6210,-15.176,-0.1715,-4.9171,-89.559,3.406,-0.4187
17.100,32.436,0.6773,-0.6569,-91.378,-0.7063,-3.3781,-105.754,2.7537,-1.3177,3.0528,-14.376,0.9803,1.5629,-16.976,-0.1785,-5.2057,-91.378,3.861,-0.5375
17.150,32.657,0.6691,-0.8779,-93.197,-0.7128,-3.3564,-106.554,2.5517,-1.2415,2.8377,-13.357,0.9703,1.5929,-16.976,-0.1785,-5.2057,-91.378,4.147,-0.5913
17.200,32.657,0.6691,-0.8779,-93.197,-0.7888,-3.5852,-108.373,2.7844,-1.3046,3.0749,-15.176,1.0345,1.6040,-17.575,-0.1919,-5.4464,-93.197,4.147,-0.5913
17.250,32.949,0.6500,-1.1692,-94.183,-0.8994,-3.8786,-110.391,2.8152,-1.3477,3.1212,-16.208,1.0345,1.6040,-17.575,-0.2145,-5.7549,-94.183,4.396,-0.0151
17.300,33.233,0.6310,-1.4527,-93.208,-1.0149,-4.1202,-110.184,2.7554,-1.4940,3.1344,-16.976,0.9501,1.6468,-16.576,-0.2307,-6.0438,-93.208,4.455,0.3891
17.353,33.482,0.6210,-1.7014,-90.798,-1.0906,-4.3134,-108.374,2.6356,-1.6750,3.1229,-17.575,0.9501,1.6468,-16.576,-0.2390,-6.2829,-90.798,4.290,0.6769
17.402,33.724,0.6212,-1.9437,-88.955,-1.1545,-4.5286,-106.531,2.5521,-1.8225,3.1360,-17.575,0.7900,1.6488,-14.976,-0.2349,-6.5073,-88.955,3.992,0.2406
17.450,33.724,0.6212,-1.9437,-88.955,-1.1315,-4.5231,-105.531,2.5470,-1.7994,3.1185,-16.576,0.7439,2.1495,-9.189,-0.2349,-6.5073,-88.955,3.992,0.2406
17.500,33.951,0.6266,-2.1706,-88.347,-1.1784,-4.7775,-103.934,2.5537,-1.8794,3.1708,-15.587,0.8483,2.0764,-10.589,-0.2284,-6.7346,-88.347,3.986,0.0849
17.550,34.219,0.6318,-2.4387,-90.025,-0.9462,-4.9239,-102.341,2.4859,-1.5770,2.9439,-12.316,0.8483,2.0764,-10.589,-0.2244,-7.0121,-90.025,4.114,-0.3935
17.603,34.487,0.6308,-2.7069,-90.316,-0.6870,-5.0186,-101.505,2.3190,-1.3050,2.6609,-11.188,0.8483,2.0764,-10.589,-0.2259,-7.2815,-90.316,4.121,-0.0928
17.651,34.724,0.6289,-2.9435,-90.644,-0.7570,-5.2674,-101.233,2.3393,-1.3597,2.7058,-10.589,1.6623,2.9187,-18.289,-0.2285,-7.5137,-90.644,4.046,-0.1007
17.700,34.724,0.6289,-2.9435,-90.644,-0.7570,-5.2674,-101.233,2.3393,-1.3597,2.7058,-10.589,1.5765,2.9729,-17.489,-0.2285,-7.5137,-90.644,4.046,-0.1007
17.750,34.953,0.6270,-3.1721,-90.123,-0.9325,-4.7057,-106.126,1.5370,-1.5562,2.1873,-16.003,1.5765,2.9729,-17.489,-0.2290,-7.7373,-90.123,3.959,0.0948
17.800,35.239,0.6272,-3.4583,-89.768,-1.0692,-4.6436,-107.608,1.1785,-1.7012,2.0695,-17.840,1.4336,2.8779,-16.689,-0.2279,-8.0143,-89.768,3.803,0.0826
17.850,35.449,0.6285,-3.6682,-89.510,-1.1091,-4.7980,-106.999,1.1149,-1.7472,2.0726,-17.489,1.4336,2.8779,-16.689,-0.2261,-8.2187,-89.510,3.710,0.1335
17.900,35.661,0.6310,-3.8805,-89.025,-1.1812,-5.0755,-105.714,1.1640,-1.8323,2.1707,-16.689,1.4810,2.9488,-16.889,-0.2225,-8.4325,-89.025,3.727,0.0866
17.950,35.661,0.6310,-3.8805,-89.025,-1.1812,-5.0755,-105.714,1.1640,-1.8323,2.1707,-16.689,1.4910,2.9588,-16.889,-0.2225,-8.4325,-89.025,3.727,0.0866
18.000,35.911,0.6344,-4.1302,-89.608,-1.2703,-5.3719,-106.298,1.2286,-1.9132,2.2737,-16.689,1.5287,2.9095,-17.289,-0.2208,-8.6788,-89.608,3.661,-0.2781
18.050,36.173,0.6320,-4.3926,-91.894,-1.3417,-5.5561,-108.783,1.2281,-1.9341,2.2911,-16.889,1.5287,2.9095,-17.289,-0.2301,-8.9582,-91.894,3.915,-0.7046
18.100,36.459,0.6135,-4.6779,-96.413,-1.3317,-5.5461,-108.783,1.0801,-1.8360,2.1301,-12.370,1.5287,2.9095,-17.289,-0.2301,-8.9582,-91.894,4.113,-1.2673
18.153,36.459,0.6135,-4.6779,-96.413,-1.4516,-5.8246,-113.302,1.3702,-1.9241,2.3621,-16.889,1.5287,2.9095,-17.289,-0.2639,-9.2595,-96.413,4.113,-1.2673
18.200,36.668,0.5841,-4.8845,-100.696,-1.5790,-6.0486,-117.985,1.5453,-1.9095,2.4564,-17.289,2.0956,4.3896,-10.198,-0.3050,-9.4769,-100.696,4.219,-1.6741
18.251,36.975,0.5100,-5.1825,-108.246,-1.2409,-6.0152,-123.286,1.3391,-1.4022,1.9389,-15.040,2.0956,4.3896,-10.198,-0.4062,-9.7838,-108.246,4.305,-1.8765
18.300,37.217,0.4241,-5.4090,-114.088,-0.2317,-5.5107,-124.394,0.3605,-0.5572,0.6636,-10.306,2.0956,4.3896,-10.198,-0.5085,-10.0127,-114.088,4.340,-1.6354
18.350,37.481,0.3089,-5.6463,-117.916,-0.3352,-5.5756,-128.114,0.2391,-0.6022,0.6479,-10.198,1.0980,4.4637,0.071,-0.6280,-10.2382,-117.916,4.183,-1.1291
18.400,37.720,0.1899,-5.8536,-122.434,-0.4586,-5.7628,-132.191,0.2712,-0.5960,0.6548,-9.757,0.6719,4.4907,2.671,-0.7524,-10.4340,-122.434,4.035,-1.2714
18.450,37.720,0.1899,-5.8536,-122.434,0.2367,-5.9632,-123.431,0.0674,0.0983,0.1192,-0.996,0.6653,4.5316,2.871,-0.7524,-10.4340,-122.434,4.035,-1.2714
18.500,37.969,0.0491,-6.0588,-126.915,0.2207,-6.1494,-126.792,-0.0306,0.1916,0.1941,0.123,0.6826,4.4902,2.671,-0.8859,-10.6117,-126.915,3.584,-1.2280
18.550,38.197,-0.0956,-6.2353,-132.456,0.1323,-6.3298,-129.785,-0.0841,0.2320,0.2468,2.671,0.6826,4.4902,2.671,-1.0432,-10.7837,-132.456,3.573,-1.5906
18.600,38.384,-0.2273,-6.3687,-137.675,0.0168,-6.4384,-134.804,-0.1335,0.2159,0.2539,2.871,0.7005,4.4783,2.471,-1.1971,-10.9238,-137.675,3.756,-1.9182
18.650,38.621,-0.4104,-6.5179,-144.875,-0.2034,-6.6320,-142.204,-0.1036,0.2124,0.2363,2.671,0.6250,4.5156,3.071,-1.4034,-11.0689,-144.875,3.846,-1.9917
18.700,38.850,-0.6042,-6.6397,-151.452,-0.2034,-6.6320,-142.204,-0.3557,0.1848,0.4008,9.248,0.6840,4.5227,2.871,-1.4034,-11.0689,-144.875,3.681,-1.8405
18.750,38.850,-0.6042,-6.6397,-151.452,-0.4168,-6.7566,-148.981,-0.1087,0.1922,0.2208,2.471,0.3593,4.5729,4.870,-1.6007,-11.1762,-151.452,3.681,-1.8405
18.800,39.097,-0.8280,-6.7452,-158.572,-0.5899,-6.8453,-155.502,-0.1850,0.1801,0.2582,3.071,0.3791,4.5398,4.670,-1.8218,-11.2795,-158.572,3.533,-1.6365
18.850,39.319,-1.0382,-6.8165,-164.368,-0.7827,-6.9048,-161.497,-0.2223,0.1539,0.2704,2.871,0.3791,4.5398,4.670,-2.0371,-11.3397,-164.368,3.499,-1.6334
18.900,39.319,-1.0382,-6.8165,-164.368,-0.7077,-6.8988,-159.498,-0.2961,0.1683,0.3406,4.870,0.2888,4.5375,5.070,-2.0371,-11.3397,-164.368,3.499,-1.6334
18.950,39.556,-1.2699,-6.8672,-171.710,-0.9341,-6.9518,-166.840,-0.3201,0.1321,0.3463,4.870,0.2888,4.5375,5.070,-2.2672,-11.3732,-171.710,3.298,-1.8697
19.000,39.773,-1.4856,-6.8850,-179.569,-1.1603,-6.9987,-174.899,-0.3245,0.1161,0.3446,4.670,0.2888,4.5375,5.070,-2.4738,-11.3748,-179.569,3.002,-2.0347
19.050,39.956,-1.6684,-6.8749,172.573,-1.3325,-7.0047,177.643,-0.3499,0.0853,0.3601,5.070,1.4802,4.3490,0.508,-2.6350,-11.3538,172.573,2.576,-2.0854
19.109,40.107,-1.8165,-6.8458,164.847,-1.4338,-6.9908,168.754,-0.4073,0.0399,0.4092,3.907,1.5300,4.3197,0.308,-2.7630,-11.3191,164.847,2.177,-1.9843
19.150,40.107,-1.8165,-6.8458,164.847,-1.2939,-6.9756,163.627,-0.5384,-0.0113,0.5385,-1.220,1.6090,4.2796,-0.092,-2.7630,-11.3191,164.847,2.177,-1.9843
19.200,40.238,-1.9410,-6.8034,157.486,-1.3102,-6.9425,157.995,-0.6360,-0.1131,0.6460,0.508,1.1656,4.3672,2.308,-2.8905,-11.2663,157.486,2.157,-2.1656
19.250,40.389,-2.0760,-6.7351,148.787,-1.4467,-6.8683,149.188,-0.6072,-0.2122,0.6433,0.401,1.1656,4.3672,2.308,-3.0319,-11.1806,148.787,2.238,-2.2246
19.300,40.389,-2.0760,-6.7351,148.787,-1.4408,-6.8961,148.696,-0.6267,-0.1914,0.6553,-0.092,1.4695,4.2877,0.708,-3.0319,-11.1806,148.787,2.238,-2.2246
19.350,40.560,-2.2147,-6.6349,139.172,-1.5691,-6.8026,141.480,-0.5981,-0.2952,0.6670,2.308,1.5181,4.2567,0.508,-3.1823,-11.0506,139.172,2.448,-2.2062
19.402,40.775,-2.3644,-6.4807,128.698,-1.7473,-6.5977,131.006,-0.4772,-0.4085,0.6281,2.308,1.5181,4.2567,0.508,-3.3521,-10.8387,128.698,2.917,-2.0996
19.450,40.961,-2.4714,-6.3294,121.140,-1.8657,-6.4028,121.848,-0.3761,-0.4805,0.6102,0.708,1.4800,4.2481,0.708,-3.4670,-10.6485,121.140,3.234,-2.2246
19.500,40.961,-2.4714,-6.3294,121.140,-1.8543,-6.4221,121.648,-0.3985,-0.4802,0.6240,0.508,0.9649,4.3510,3.508,-3.4670,-10.6485,121.140,3.234,-2.2246
19.550,41.149,-2.5595,-6.1626,113.792,-1.9402,-6.2320,114.300,-0.3134,-0.5387,0.6232,0.508,1.3502,4.2494,1.308,-3.5512,-10.4576,113.792,3.382,-2.1529
19.600,41.366,-2.6349,-5.9600,106.407,-2.0117,-6.0248,107.115,-0.2382,-0.5795,0.6265,0.708,1.3502,4.2494,1.308,-3.6185,-10.2290,106.407,3.571,-2.0508
19.650,41.565,-2.6824,-5.7660,100.695,-2.0731,-5.8740,104.203,-0.2192,-0.5787,0.6188,3.508,1.0979,4.2901,2.708,-3.6580,-10.0200,100.695,3.691,-1.7237
19.700,41.793,-2.7147,-5.5403,94.924,-2.1069,-5.5872,96.232,-0.0989,-0.6015,0.6096,1.308,1.0979,4.2901,2.708,-3.6808,-9.7551,94.924,4.021,-1.7500
19.750,42.094,-2.7248,-5.2399,88.466,-2.1179,-5.6280,97.632,-0.3718,-0.6170,0.7204,9.166,2.3538,3.7954,-3.198,-3.6808,-9.7551,94.924,4.064,-1.5402
19.804,42.094,-2.7248,-5.2399,88.466,-2.1243,-5.3197,91.174,-0.0637,-0.6025,0.6058,2.708,2.6081,3.7431,-4.798,-3.6725,-9.4468,88.466,4.064,-1.5402
19.850,42.315,-2.7098,-5.0192,82.964,-1.8801,-5.2088,81.182,-0.0865,-0.8467,0.8511,-1.781,2.3735,3.7999,-3.398,-3.6471,-9.2407,82.964,3.777,-1.5969
19.900,42.531,-2.6748,-4.8057,77.961,-1.7379,-4.9733,73.955,0.0315,-0.9512,0.9517,-4.007,2.3735,3.7999,-3.398,-3.5991,-9.0158,77.961,3.920,-1.5791
19.951,42.531,-2.6748,-4.8057,77.961,-1.7360,-4.9477,73.385,0.0569,-0.9478,0.9495,-4.577,2.3735,3.7999,-3.398,-3.5991,-9.0158,77.961,3.920,-1.5791
20.002,42.798,-2.6057,-4.5477,71.904,-1.6508,-4.7268,68.437,0.1263,-0.9633,0.9715,-3.467,1.1628,3.1418,4.383,-3.5131,-8.7524,71.904,3.966,-1.2965
20.050,42.798,-2.6057,-4.5477,71.904,-1.6720,-5.7350,75.411,-0.8386,-1.2563,1.5105,3.507,1.1628,3.1418,4.383,-3.5131,-8.7524,71.904,3.966,-1.2965
20.100,43.204,-2.4585,-4.1700,66.254,-1.5206,-5.4152,70.340,-0.7621,-1.3599,1.5589,4.085,1.2692,3.1807,3.783,-3.3402,-8.3595,66.254,4.269,-0.6708
20.155,43.689,-2.2468,-3.7332,61.774,-1.5122,-5.3810,70.037,-1.1044,-1.4265,1.8041,8.263,1.2692,3.1807,3.783,-3.1053,-7.9220,61.774,4.385,-0.8437
20.200,43.689,-2.2468,-3.7332,61.774,-1.3195,-4.9436,65.463,-0.6279,-1.3895,1.5248,3.689,1.2705,3.1404,3.583,-3.1053,-7.9220,61.774,4.385,-0.8437
20.250,43.954,-2.1161,-3.5026,58.845,-1.2055,-4.7166,62.448,-0.5678,-1.4073,1.5175,3.603,1.0092,3.3524,5.183,-2.9650,-7.6899,58.845,4.443,-0.8599
20.300,44.170,-2.0022,-3.3192,57.530,-1.1090,-4.4814,60.998,-0.5010,-1.3775,1.4658,3.468,0.7826,3.3214,6.582,-2.8570,-7.5202,57.530,4.214,-0.3999
20.350,44.423,-1.8672,-3.1059,59.151,-1.0172,-4.2101,63.150,-0.5121,-1.2960,1.3935,3.999,0.7826,3.3214,6.582,-2.7350,-7.3158,59.151,3.956,0.9863
20.400,44.671,-1.7464,-2.8892,63.212,-0.9706,-4.0082,67.995,-0.6493,-1.1969,1.3616,4.783,0.5245,3.3660,8.382,-2.6262,-7.1003,63.212,3.805,1.1191
20.451,44.912,-1.6452,-2.6705,63.212,-0.9518,-3.8182,74.278,-0.7121,-1.1362,1.3409,11.066,0.5245,3.3660,8.382,-2.5414,-6.8937,67.696,3.805,1.1191
20.500,44.912,-1.6452,-2.6705,67.696,-0.9849,-3.8246,76.078,-0.8171,-1.0489,1.3296,8.382,0.5245,3.3660,8.382,-2.5414,-6.8937,67.696,3.454,0.9226
20.550,45.127,-1.5677,-2.4692,70.325,-0.9430,-3.6148,78.707,-0.8684,-0.9740,1.3049,8.382,1.1966,4.3310,13.212,-2.4694,-6.6923,70.325,3.412,0.5579
20.600,45.349,-1.4963,-2.2591,72.283,-0.2702,-2.9519,83.133,-0.2868,-1.3788,1.4083,10.851,1.4282,4.2606,11.413,-2.4000,-6.4751,72.283,3.509,0.5669
