t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate
161.800,565.159,-0.5042,5.2707,-11.282,4.0160,-6.2086,-151.127,6.6787,-10.3731,12.3371,-139.845,5.9842,-7.4409,-140.645,0.7550,-2.1962,-11.282,2.051,-1.5782
161.850,565.299,-0.3683,5.2356,-17.527,3.8867,-6.2625,-157.372,7.5202,-9.6828,12.2601,-139.845,5.9804,-7.4487,-140.845,0.8886,-2.2383,-17.527,1.966,-1.6328
161.900,565.412,-0.2624,5.1964,-22.914,3.7891,-6.2895,-161.959,8.2039,-9.0020,12.1795,-139.045,5.9804,-7.4487,-140.845,0.9931,-2.2825,-22.914,1.929,-1.6214
161.950,565.534,-0.1525,5.1429,-28.840,3.6486,-6.3281,-169.484,8.8629,-8.2147,12.0844,-140.645,6.0595,-7.3825,-139.245,1.1002,-2.3415,-28.840,1.861,-1.6224
162.000,565.653,-0.0517,5.0799,-35.192,3.6487,-6.3277,-169.684,9.5985,-7.1900,11.9928,-134.492,5.9806,-7.4519,-140.845,1.1002,-2.3415,-28.840,1.918,-1.8860
162.050,565.653,-0.0517,5.0799,-35.192,3.5233,-6.3364,-176.037,9.5010,-7.2693,11.9629,-140.845,6.0017,-7.4347,-140.245,1.2030,-2.4140,-35.192,1.918,-1.8860
162.100,565.776,0.0441,5.0032,-42.447,3.4338,-6.3351,178.308,10.1535,-6.0789,11.8342,-139.245,5.9769,-7.5202,-142.044,1.3052,-2.5075,-42.447,2.042,-2.0312
162.153,565.932,0.1525,4.8908,-49.876,3.1915,-6.2950,169.280,10.5117,-4.8849,11.5913,-140.845,5.9769,-7.5202,-142.044,1.4323,-2.6582,-49.876,2.457,-1.8684
162.200,566.096,0.2515,4.7596,-56.757,3.0026,-6.2465,162.999,10.7131,-3.7326,11.3447,-140.245,5.9543,-7.5499,-142.644,1.5458,-2.8315,-56.757,2.830,-2.0533
162.250,566.096,0.2515,4.7596,-56.757,3.0166,-6.2384,161.199,10.7140,-3.7165,11.3403,-142.044,6.0337,-7.4845,-140.845,1.5458,-2.8315,-56.757,2.830,-2.0533
162.300,566.260,0.3350,4.6192,-62.058,2.7993,-6.1530,155.898,10.6711,-2.8706,11.0505,-142.044,6.1330,-7.4219,-139.045,1.6646,-3.0324,-62.058,3.098,-1.6645
162.350,566.495,0.4356,4.4066,-67.605,2.5068,-5.9837,149.751,10.3957,-2.0437,10.5947,-142.644,6.1330,-7.4219,-139.045,1.7900,-3.3368,-67.605,3.429,-1.4621
162.400,566.747,0.5188,4.1692,-74.963,2.2775,-5.8388,144.192,10.1216,-0.8980,10.1613,-140.845,6.1292,-7.4585,-139.645,1.8736,-3.6479,-74.963,3.770,-1.8895
162.450,566.747,0.5188,4.1692,-74.963,2.3269,-5.8950,145.992,10.1887,-0.8648,10.2253,-139.045,6.1043,-7.5990,-141.644,1.8736,-3.6479,-74.963,3.770,-1.8895
162.500,567.021,0.5796,3.9012,-78.660,2.0739,-5.6993,142.295,9.7069,-0.4226,9.7161,-139.045,6.1546,-7.4378,-139.045,1.9365,-3.9615,-78.660,4.197,-0.4939
162.550,567.319,0.6335,3.6080,-80.565,1.8493,-5.4914,139.791,9.1756,-0.2924,9.1803,-139.645,6.1546,-7.4378,-139.045,1.9878,-4.2704,-80.565,4.410,-0.5334
162.600,567.564,0.6691,3.3665,-83.025,1.7180,-5.3083,135.330,8.7380,-0.0122,8.7380,-141.644,6.2540,-7.3123,-136.845,2.0181,-4.5182,-83.025,4.462,-0.8206
162.650,567.831,0.6940,3.0998,-86.948,1.4974,-5.1708,134.007,8.3017,0.3620,8.3095,-139.045,6.2367,-7.3862,-137.645,2.0312,-4.7647,-86.948,4.105,-1.0126
162.700,567.831,0.6940,3.0998,-86.948,1.4974,-5.1708,134.007,8.3017,0.3620,8.3095,-139.045,6.2139,-7.4257,-138.245,2.0312,-4.7647,-86.948,4.105,-1.0126
162.750,568.084,0.7007,2.8472,-90.281,1.3425,-5.0418,132.874,7.8858,0.6805,7.9151,-136.845,6.2055,-7.4628,-138.445,2.0300,-5.0157,-90.281,4.062,-0.7300
162.800,568.366,0.6932,2.5658,-92.938,1.1799,-4.8314,129.417,7.3626,0.8652,7.4132,-137.645,6.2055,-7.4628,-138.445,2.0157,-5.2948,-92.938,4.061,-0.4915
162.850,568.662,0.6772,2.2700,-92.766,1.1160,-4.7394,128.752,6.9800,0.7765,7.0231,-138.483,6.2578,-7.3492,-137.045,2.0101,-5.4039,-92.938,3.525,0.2563
162.900,568.662,0.6772,2.2700,-92.766,1.0481,-4.6669,128.789,6.9110,0.7051,6.9468,-138.445,6.3203,-7.1827,-135.246,2.0048,-5.5133,-92.766,3.525,0.2563
162.950,568.833,0.6696,2.0993,-92.036,0.9656,-4.5670,129.519,6.6516,0.5327,6.6728,-138.445,6.3203,-7.1827,-135.246,2.0002,-5.6428,-92.036,3.151,0.2368
163.000,569.083,0.6659,1.8486,-89.133,0.7754,-4.4016,133.822,6.2511,0.0149,6.2512,-137.045,6.3476,-7.1058,-134.446,2.0040,-5.8932,-89.133,3.130,0.5221
163.050,569.083,0.6659,1.8486,-89.133,0.7480,-4.4087,135.621,6.2579,-0.0126,6.2579,-135.246,6.4079,-6.8582,-132.246,2.0040,-5.8932,-89.133,3.130,0.5221
163.100,569.288,0.6715,1.6440,-87.610,0.5992,-4.2706,137.145,5.9065,-0.3189,5.9151,-135.246,6.3715,-7.0527,-134.046,2.0125,-6.0960,-87.610,3.098,0.3490
163.150,569.513,0.6833,1.4191,-86.276,0.4016,-4.1149,139.279,5.5040,-0.6406,5.5412,-134.446,6.3715,-7.0527,-134.046,2.0283,-6.3393,-86.276,3.389,0.2541
163.200,569.750,0.6974,1.1833,-87.793,0.1349,-3.9157,139.960,5.0735,-0.7584,5.1299,-132.246,6.3515,-7.0327,-134.046,2.0392,-6.6220,-87.793,3.784,-0.6914
163.250,569.750,0.6974,1.1833,-87.793,0.1940,-3.9146,138.161,5.0747,-0.6993,5.1227,-134.046,6.2052,-7.2585,-136.445,2.0392,-6.6220,-87.793,3.784,-0.6914
163.303,570.006,0.7018,0.9272,-90.612,-0.0017,-3.7212,135.343,4.6557,-0.6539,4.7014,-134.046,6.2052,-7.2585,-136.445,2.0363,-6.8971,-90.612,4.060,-0.7474
163.350,570.292,0.6925,0.6408,-93.334,-0.2287,-3.4763,132.620,4.1637,-0.6801,4.2189,-134.046,6.2273,-7.3836,-137.045,2.0185,-7.2022,-93.334,4.325,-0.4501
163.400,570.546,0.6770,0.3880,-93.464,-0.3855,-3.2335,130.090,3.6791,-0.8417,3.7742,-136.445,6.2038,-7.3958,-137.245,2.0030,-7.4582,-93.464,4.370,0.0629
163.450,570.786,0.6627,0.1475,-93.232,-0.4692,-3.1113,129.723,3.3174,-0.9464,3.4498,-137.045,6.3739,-7.2349,-135.246,1.9899,-7.6900,-93.232,4.240,0.0997
163.500,571.024,0.6521,-0.0896,-90.985,-0.6188,-2.9422,131.770,2.8741,-1.2217,3.1229,-137.245,6.3523,-7.1370,-134.846,1.9863,-7.9017,-90.985,3.842,0.7624
163.550,571.024,0.6521,-0.0896,-90.985,-0.6188,-2.9422,131.770,2.8741,-1.2217,3.1229,-137.245,6.4831,-7.0038,-133.446,1.9863,-7.9017,-90.985,3.842,0.7624
163.600,571.246,0.6507,-0.3115,-89.626,-0.7340,-2.8887,135.128,2.5681,-1.4015,2.9256,-135.246,6.4689,-7.1000,-134.046,1.9875,-8.0908,-89.626,3.376,0.4406
163.650,571.458,0.6549,-0.5239,-87.920,-0.9435,-2.6902,137.234,2.1069,-1.6760,2.6922,-134.846,6.4689,-7.1000,-134.046,1.9922,-8.3086,-87.920,3.464,0.4269
163.700,571.673,0.6630,-0.7386,-88.318,-1.0824,-2.5857,137.986,1.7951,-1.7989,2.5413,-133.696,6.3415,-7.2184,-135.246,1.9991,-8.5456,-88.318,3.790,-0.3279
163.750,571.886,0.6671,-0.9519,-89.845,-1.2319,-2.4336,136.109,1.4766,-1.9029,2.4086,-134.046,6.3415,-7.2184,-135.246,1.9998,-8.7794,-89.845,4.081,-0.5257
163.800,572.151,0.6629,-1.2163,-92.319,-1.4881,-2.1749,134.036,1.0448,-2.1104,2.3549,-133.646,6.3303,-7.3281,-135.845,1.9885,-9.0586,-92.319,4.287,-0.4812
163.850,572.151,0.6629,-1.2163,-92.319,-1.4881,-2.1749,134.036,1.0448,-2.1104,2.3549,-133.646,6.1434,-7.4557,-137.245,1.9885,-9.0586,-92.319,4.287,-0.4812
163.900,572.442,0.6486,-1.5072,-93.315,-1.6461,-1.9617,131.439,0.5865,-2.2646,2.3393,-135.246,6.2656,-7.2638,-135.845,1.9712,-9.3568,-93.315,4.391,-0.0498
163.950,572.725,0.6325,-1.7898,-93.079,-1.8209,-1.7290,130.238,0.0711,-2.4531,2.4542,-136.683,6.2656,-7.2638,-135.845,1.9557,-9.6445,-93.079,4.447,0.1442
164.000,572.994,0.6198,-2.0580,-92.131,-2.0173,-1.4949,130.623,-0.4647,-2.6563,2.6966,-137.245,6.3523,-7.1800,-135.046,1.9456,-9.9168,-92.131,4.490,0.2486
164.050,573.260,0.6112,-2.3239,-91.524,-2.2141,-1.3130,132.631,-0.9354,-2.8512,3.0007,-135.845,6.4003,-7.0325,-134.246,1.9387,-10.1764,-91.524,4.392,-0.0050
164.100,573.260,0.6112,-2.3239,-91.524,-2.2141,-1.3130,132.631,-0.9354,-2.8512,3.0007,-135.845,6.4001,-7.1327,-134.646,1.9387,-10.1764,-91.524,4.392,-0.0050
164.150,573.535,0.6035,-2.5991,-91.690,-2.3973,-1.1490,133.265,-1.3610,-3.0423,3.3328,-135.046,6.3283,-7.1440,-135.046,1.9306,-10.4500,-91.690,4.352,-0.0473
164.200,573.773,0.5962,-2.8369,-91.856,-2.5958,-0.9546,133.899,-1.7780,-3.2513,3.7057,-134.246,6.3265,-7.2051,-135.246,1.9230,-10.6852,-91.856,4.300,-0.0444
164.250,574.067,0.5877,-3.1310,-91.312,-2.7541,-0.7826,134.042,-2.2712,-3.3947,4.0844,-134.646,6.3265,-7.2051,-135.246,1.9150,-10.9753,-91.312,4.214,0.2119
164.300,574.338,0.5832,-3.4018,-90.480,-2.7814,-0.7301,133.642,-2.6434,-3.3869,4.2963,-135.877,6.3654,-7.0278,-134.446,1.9150,-10.9753,-91.312,4.022,0.1949
164.350,574.338,0.5832,-3.4018,-90.480,-2.9627,-0.5454,134.474,-2.8266,-3.5698,4.5533,-135.046,6.4154,-7.0778,-134.446,1.9128,-11.2341,-90.480,4.022,0.1949
164.400,574.605,0.5824,-3.6687,-89.815,-3.1261,-0.3891,134.939,-3.2915,-3.6979,4.9506,-135.246,6.4187,-7.0244,-134.246,1.9136,-11.4955,-89.815,3.930,0.0446
164.450,574.867,0.5816,-3.9314,-90.699,-3.3589,-0.1661,134.856,-3.7170,-3.9861,5.4502,-134.446,6.4187,-7.0244,-134.246,1.9106,-11.7471,-90.699,3.744,-0.0901
164.500,574.867,0.5816,-3.9314,-90.699,-3.3089,-0.2161,134.856,-3.6676,-3.9355,5.3795,-134.446,6.2139,-7.2644,-135.845,1.9106,-11.7471,-90.699,3.744,-0.0901
164.550,575.126,0.5816,-4.1896,-88.556,-3.5234,-0.0171,137.198,-4.2747,-3.9985,5.8533,-134.246,6.5408,-6.9001,-133.446,1.9172,-12.0114,-88.556,3.826,0.5984
164.600,575.379,0.5886,-4.4433,-88.752,-3.7082,0.1553,137.002,-4.6911,-4.1957,6.2936,-134.246,6.3656,-7.1282,-134.846,1.9227,-12.2640,-88.752,3.781,-0.2436
164.650,575.609,0.5902,-4.6727,-91.485,-3.8738,0.3744,132.669,-4.9297,-4.5933,6.7380,-135.845,6.3656,-7.1282,-134.846,1.9164,-12.5077,-91.485,3.954,-1.2309
164.702,575.821,0.5780,-4.8849,-96.012,-3.9967,0.4719,130.542,-4.8482,-5.1105,7.0444,-133.446,6.2568,-7.3812,-136.045,1.8940,-12.7200,-96.012,3.903,-1.6003
164.750,575.821,0.5780,-4.8849,-96.012,-3.9887,0.4990,129.143,-4.8760,-5.1055,7.0599,-134.846,5.8791,-7.8078,-138.645,1.8940,-12.7200,-96.012,3.903,-1.6003
164.800,576.098,0.5347,-5.1583,-102.849,-4.0721,0.6875,121.106,-4.6750,-5.7914,7.4429,-136.045,5.5457,-8.1010,-140.645,1.8353,-12.9778,-102.849,3.578,-1.5061
164.850,576.352,0.4669,-5.4026,-108.560,-4.1837,0.9227,115.394,-4.5160,-6.4221,7.8509,-136.045,5.5457,-8.1010,-140.645,1.7524,-13.2245,-108.560,3.657,-1.1065
164.900,576.570,0.3913,-5.6074,-112.249,-4.2446,1.1452,109.106,-4.4945,-6.8475,8.1908,-138.645,5.8884,-7.7892,-138.445,1.6837,-13.4093,-112.249,3.259,-1.0668
164.951,576.779,0.3049,-5.7971,-117.611,-4.2916,1.3045,107.106,-4.1624,-7.3644,8.4593,-135.283,5.9928,-7.6461,-137.645,1.6422,-13.5107,-112.249,3.327,-1.6988
165.000,576.779,0.3049,-5.7971,-117.611,-4.3135,1.4097,101.744,-4.2455,-7.4325,8.5596,-140.645,6.0343,-7.6499,-137.445,1.5924,-13.6059,-117.611,3.327,-1.6988
165.050,576.965,0.2113,-5.9586,-123.072,-4.3559,1.5193,98.483,-3.7741,-7.9079,8.7623,-138.445,6.0343,-7.6499,-137.445,1.4913,-13.7612,-123.072,3.241,-1.6777
165.100,577.190,0.0776,-6.1395,-130.516,-4.3879,1.7499,91.839,-3.0967,-8.5202,9.0655,-137.645,5.7731,-7.9279,-139.045,1.3409,-13.9372,-130.516,3.223,-1.7309
165.150,577.373,-0.0459,-6.2742,-134.571,-4.3719,1.9140,87.984,-2.7971,-8.8282,9.2607,-137.445,5.7731,-7.9279,-139.045,1.1976,-14.0827,-134.571,3.513,-1.2919
165.200,577.606,-0.2172,-6.4327,-140.846,-4.3109,2.1789,80.110,-2.2630,-9.2626,9.5351,-139.045,5.8464,-7.7910,-138.445,1.0117,-14.2340,-140.846,3.494,-1.8680
165.250,577.606,-0.2172,-6.4327,-140.846,-4.3109,2.1789,80.110,-2.2630,-9.2626,9.5351,-139.045,5.9161,-7.7694,-138.045,1.0117,-14.2340,-140.846,3.494,-1.8680
165.300,577.837,-0.4034,-6.5683,-147.785,-4.2608,2.4116,73.170,-1.5236,-9.6539,9.7734,-139.045,5.9161,-7.7694,-138.045,0.8006,-14.3855,-147.785,3.753,-1.9140
165.350,578.066,-0.6037,-6.6800,-154.614,-4.2087,2.6460,66.941,-0.7412,-9.9710,9.9985,-138.445,5.7369,-7.9363,-139.045,0.6012,-14.4802,-154.614,3.489,-1.7224
165.400,578.258,-0.7799,-6.7562,-158.885,-4.1163,2.7849,63.070,-0.3247,-10.1024,10.1076,-138.045,5.8539,-7.8463,-138.245,0.4047,-14.5561,-158.885,3.727,-1.4026
165.450,578.258,-0.7799,-6.7562,-158.885,-4.1159,2.7856,62.988,-0.3253,-10.1029,10.1081,-138.127,6.2155,-7.4852,-136.045,0.4047,-14.5561,-158.885,3.727,-1.4026
165.500,578.498,-1.0075,-6.8322,-165.024,-3.9829,2.9795,55.969,0.3389,-10.2474,10.2530,-139.007,6.0416,-7.6330,-137.045,0.1853,-14.6148,-165.024,3.409,-1.7412
165.550,578.752,-1.2567,-6.8832,-172.361,-3.8437,3.1349,49.394,1.2323,-10.2731,10.3468,-138.245,6.0416,-7.6330,-137.045,-0.0785,-14.6501,-172.361,3.513,-1.7640
165.600,578.956,-1.4596,-6.9004,-178.675,-3.7673,3.2462,45.280,2.0725,-10.1972,10.4057,-136.045,5.9660,-7.6822,-137.445,-0.2620,-14.6544,-178.675,3.113,-1.8492
165.650,578.956,-1.4596,-6.9004,-178.675,-3.7524,3.2710,44.280,2.0569,-10.2217,10.4266,-137.045,5.9745,-7.6484,-137.245,-0.2620,-14.6544,-178.675,3.113,-1.8492
165.700,579.171,-1.6744,-6.8915,173.098,-3.5847,3.4128,36.053,3.1347,-10.0001,10.4799,-137.045,6.0605,-7.5577,-136.645,-0.4814,-14.6439,173.098,3.097,-2.2170
165.750,579.342,-1.8430,-6.8609,165.436,-3.4799,3.4853,27.991,4.1859,-9.6022,10.4749,-137.445,6.0605,-7.5577,-136.645,-0.5944,-14.6145,165.436,2.720,-2.1754
165.800,579.484,-1.9778,-6.8176,158.013,-3.4013,3.5274,20.768,5.1931,-9.0597,10.4425,-137.245,6.1282,-7.4821,-136.245,-0.7025,-14.5709,158.013,2.371,-2.3559
165.850,579.617,-2.0979,-6.7595,150.351,-3.2998,3.5516,13.705,6.1453,-8.3665,10.3809,-136.645,6.1282,-7.4821,-136.245,-0.8206,-14.5037,150.351,2.268,-2.2290
165.901,579.749,-2.2079,-6.6874,143.001,-3.1571,3.5675,6.355,6.9295,-7.6187,10.2987,-136.645,6.2156,-7.4068,-135.845,-0.9352,-14.4173,143.001,2.340,-2.2690
165.950,579.912,-2.3306,-6.5798,134.092,-2.9790,3.5714,-2.153,7.7420,-6.5976,10.1719,-136.245,6.0894,-7.4930,-136.445,-1.0660,-14.2823,134.092,2.530,-2.2414
166.002,580.063,-2.4293,-6.4651,126.756,-2.7928,3.5403,-9.490,8.2338,-5.6960,10.0120,-136.245,6.1182,-7.4516,-136.245,-1.1790,-14.1310,126.756,2.857,-2.2792
166.050,580.063,-2.4293,-6.4651,126.756,-2.7822,3.5530,-9.090,8.2376,-5.7121,10.0243,-135.845,6.4855,-7.0844,-134.046,-1.1790,-14.1310,126.756,2.857,-2.2792
166.100,580.226,-2.5193,-6.3299,119.873,-2.6077,3.5052,-16.573,8.5724,-4.8220,9.8355,-136.445,6.0906,-7.4245,-136.245,-1.2754,-13.9633,119.873,3.132,-2.2341
166.150,580.395,-2.5958,-6.1793,113.246,-2.4383,3.4403,-22.999,8.7765,-3.9413,9.6209,-136.245,6.1564,-7.3451,-135.845,-1.3521,-13.7847,113.246,3.346,-2.2673
166.200,580.611,-2.6678,-5.9755,104.911,-2.2711,3.3531,-29.135,8.9124,-2.7838,9.3370,-134.046,6.1364,-7.3251,-135.845,-1.4144,-13.5506,104.911,3.526,-2.1418
166.255,580.845,-2.7177,-5.7467,99.727,-2.0342,3.1749,-36.519,8.6778,-2.1810,8.9477,-136.245,6.1364,-7.3251,-135.845,-1.4617,-13.2748,99.727,3.911,-1.3622
166.300,580.845,-2.7177,-5.7467,99.727,-2.0421,3.1973,-36.119,8.7013,-2.1769,8.9695,-135.845,6.4221,-7.1119,-134.446,-1.4617,-13.2748,99.727,3.911,-1.3622
166.350,581.126,-2.7519,-5.4673,93.361,-1.8080,2.9829,-42.485,8.3803,-1.4376,8.5027,-135.845,6.1182,-7.3653,-136.245,-1.4803,-12.9579,93.361,4.218,-1.6043
166.400,581.395,-2.7560,-5.1991,87.941,-1.6445,2.7998,-47.904,8.0337,-0.8234,8.0758,-135.845,6.4539,-6.9926,-134.046,-1.4704,-12.6844,87.941,4.242,-1.4909
166.450,581.605,-2.7411,-4.9890,83.179,-1.4837,2.6701,-51.267,7.7543,-0.3388,7.7617,-134.446,6.5582,-6.8213,-133.246,-1.4476,-12.4937,83.179,3.917,-1.6807
166.500,581.813,-2.7084,-4.7841,78.108,-1.3655,2.4816,-58.137,7.3865,0.1831,7.3887,-136.245,6.5582,-6.8013,-133.246,-1.4043,-12.2879,78.108,3.902,-1.6610
166.550,582.004,-2.6617,-4.5982,72.993,-1.3076,2.4057,-61.052,7.0937,0.7536,7.1336,-134.046,6.5582,-6.8013,-133.246,-1.3593,-12.1128,72.993,3.654,-1.7200
166.600,582.215,-2.5916,-4.3993,67.623,-1.2386,2.2579,-65.623,6.6710,1.2833,6.7933,-133.246,6.5904,-6.7539,-133.046,-1.2716,-11.8998,67.623,3.853,-1.6919
166.653,582.481,-2.4823,-4.1571,64.466,-1.1787,2.1256,-65.623,6.2310,1.5318,6.4165,-130.089,6.3107,-7.1201,-135.046,-1.2163,-11.7655,67.623,4.174,-0.6200
166.700,582.721,-2.3747,-3.9431,61.858,-1.1264,2.0110,-68.780,5.8390,1.7076,6.0836,-130.637,6.6939,-6.7522,-132.646,-1.1540,-11.6352,64.466,4.359,-0.8131
166.750,582.970,-2.2554,-3.7246,61.469,-1.0429,1.7907,-71.188,5.4246,1.5690,5.6470,-132.658,6.9075,-6.4847,-131.046,-1.0340,-11.4108,61.858,4.505,0.0578
166.800,583.180,-2.1538,-3.5405,61.469,-0.9466,1.4373,-73.576,4.9499,1.3169,5.1221,-135.046,6.9075,-6.4847,-131.046,-0.9104,-11.1834,61.469,4.505,0.0578
166.850,583.180,-2.1538,-3.5405,60.467,-0.8602,1.3221,-72.179,4.8685,1.2713,5.0317,-132.646,6.9275,-6.4847,-131.046,-0.8215,-11.0265,60.467,4.100,-0.4308
166.900,583.410,-2.0397,-3.3403,60.402,-0.7963,1.1696,-70.644,4.5355,1.1463,4.6781,-131.046,6.9804,-6.4208,-130.646,-0.7138,-10.8364,60.402,3.889,-0.1000
166.950,583.663,-1.9132,-3.1210,59.598,-0.7135,0.9284,-71.448,4.0997,1.0145,4.2233,-131.046,6.9804,-6.4208,-130.646,-0.5863,-10.6155,59.598,3.904,-0.1294
167.003,583.924,-1.7831,-2.8955,61.049,-0.6024,0.6780,-69.997,3.6985,0.6966,3.7636,-131.046,6.9590,-6.5642,-131.046,-0.4573,-10.3824,61.049,3.981,0.5591
167.050,584.167,-1.6701,-2.6806,64.115,-0.6024,0.6780,-69.997,3.4878,0.5056,3.5243,-134.113,7.1940,-6.2469,-129.047,-0.4573,-10.3824,61.049,4.096,0.9573
167.100,584.167,-1.6701,-2.6806,64.115,-0.4988,0.4576,-66.531,3.3347,0.3162,3.3497,-130.646,7.3864,-6.0401,-127.447,-0.3471,-10.1553,64.115,4.096,0.9573
167.150,584.386,-1.5796,-2.4811,67.999,-0.3817,0.1887,-63.047,2.9241,-0.1105,2.9262,-131.046,7.3780,-5.9631,-127.247,-0.2725,-9.9705,67.999,3.752,1.1005
167.200,584.605,-1.5023,-2.2761,70.938,-0.2772,0.0744,-58.108,2.6217,-0.3903,2.6506,-129.047,7.2088,-6.1378,-128.647,-0.2028,-9.7845,70.938,3.381,0.8693
167.250,584.817,-1.4399,-2.0731,75.750,-0.1245,-0.0992,-51.697,2.2369,-0.7890,2.3720,-127.447,7.2088,-6.1378,-128.647,-0.1497,-9.5753,75.750,3.386,1.2564
167.300,585.032,-1.3941,-1.8627,80.065,-0.0004,-0.2138,-47.182,1.8646,-1.0883,2.1590,-127.247,7.4651,-5.8805,-126.447,-0.1108,-9.3532,80.065,3.531,1.2418
167.350,585.032,-1.3941,-1.8627,80.065,-0.0004,-0.2138,-47.182,1.8646,-1.0883,2.1590,-127.247,7.2962,-6.0406,-127.847,-0.1108,-9.3532,80.065,3.531,1.2418
167.400,585.250,-1.3649,-1.6475,85.418,0.1447,-0.3713,-43.229,1.3927,-1.4028,1.9767,-128.647,7.5180,-5.8182,-125.847,-0.0920,-9.1184,85.418,3.698,1.8300
167.450,585.500,-1.3589,-1.3973,92.928,0.4154,-0.5651,-33.519,0.7405,-1.8145,1.9598,-126.447,7.5180,-5.8182,-125.847,-0.0876,-8.8286,92.928,3.993,1.9044
167.500,585.735,-1.3805,-1.1633,98.180,0.5963,-0.6922,-29.667,0.1850,-2.0237,2.0321,-127.847,7.5044,-5.7483,-125.447,-0.1126,-8.5721,98.180,4.224,1.6102
167.550,585.974,-1.4204,-0.9277,100.420,0.8628,-0.8149,-25.428,-0.3020,-2.2660,2.2860,-125.847,7.5044,-5.7483,-125.447,-0.1581,-8.3246,100.420,4.407,0.4145
167.606,586.243,-1.4748,-0.6643,103.762,1.0720,-0.8998,-22.085,-0.8346,-2.4176,2.5576,-125.847,7.1869,-6.0908,-128.447,-0.2118,-8.1054,103.762,3.893,0.8706
167.650,586.243,-1.4748,-0.6643,103.762,1.0342,-0.8750,-21.685,-0.8015,-2.3868,2.5178,-125.447,7.1588,-6.1024,-128.647,-0.2118,-8.1054,103.762,3.893,0.8706
167.700,586.448,-1.5252,-0.4653,103.796,1.1634,-0.9593,-23.758,-1.1209,-2.4932,2.7336,-127.554,7.0068,-6.3469,-130.646,-0.2583,-7.9158,103.796,3.730,-0.3018
167.750,586.664,-1.5760,-0.2553,103.218,1.3281,-1.0503,-25.229,-1.4380,-2.6454,3.0110,-128.447,6.9502,-6.3758,-131.046,-0.3047,-7.7226,103.218,3.411,-0.1960
167.800,586.848,-1.6161,-0.0758,101.349,1.4875,-1.1291,-27.298,-1.6435,-2.8357,3.2775,-128.647,6.8474,-6.4404,-131.846,-0.3423,-7.5352,101.349,3.522,-0.6320
167.850,587.069,-1.6585,0.1414,101.488,1.7226,-1.2960,-29.159,-2.0819,-3.0271,3.6739,-130.646,6.8474,-6.4404,-131.846,-0.3902,-7.2995,101.488,3.815,0.4360
167.900,587.319,-1.7115,0.3850,103.259,1.9300,-1.4086,-27.787,-2.5810,-3.1331,4.0593,-131.046,6.9310,-6.3862,-131.246,-0.4495,-7.0478,103.259,3.957,0.5367
167.950,587.558,-1.7703,0.6167,105.543,2.0068,-1.4635,-28.587,-3.0162,-3.0816,4.3120,-134.130,7.1214,-6.2089,-129.247,-0.4782,-6.9263,103.259,4.120,0.5024
168.000,587.558,-1.7703,0.6167,105.543,2.1196,-1.5192,-26.303,-3.1001,-3.1753,4.4377,-131.846,7.0914,-6.1989,-129.247,-0.5119,-6.8051,105.543,4.120,0.5024
168.050,587.811,-1.8399,0.8607,106.185,2.3832,-1.6229,-25.061,-3.5624,-3.3634,4.8993,-131.246,7.0914,-6.1989,-129.247,-0.5831,-6.5598,106.185,4.149,0.1477
168.100,588.058,-1.9097,1.0972,106.670,2.6212,-1.6950,-22.577,-3.9746,-3.5396,5.3222,-129.247,7.0034,-6.2470,-129.847,-0.6487,-6.3408,106.670,3.844,0.0049
168.150,588.263,-1.9685,1.2936,106.555,2.7708,-1.7601,-22.691,-4.2775,-3.6727,5.6379,-129.247,7.0034,-6.2470,-129.847,-0.7041,-6.1543,106.555,3.655,-0.0839
168.200,588.501,-2.0345,1.5221,105.402,3.0089,-1.8859,-24.245,-4.6251,-3.9571,6.0869,-129.647,7.0178,-6.2817,-130.047,-0.7709,-5.9120,105.402,3.868,-0.2752
168.250,588.501,-2.0345,1.5221,105.402,3.0089,-1.8859,-24.245,-4.6251,-3.9571,6.0869,-129.647,6.9571,-6.3095,-130.446,-0.7709,-5.9120,105.402,3.868,-0.2752
168.300,588.757,-2.1009,1.7696,104.529,3.2039,-1.9811,-25.318,-4.9615,-4.1942,6.4968,-129.847,6.9571,-6.3095,-130.446,-0.8408,-5.6504,104.529,4.098,-0.1522
168.350,589.014,-2.1644,2.0182,104.136,3.4692,-2.1171,-25.911,-5.3860,-4.4531,6.9884,-130.047,7.0071,-6.3295,-130.446,-0.9048,-5.3961,104.136,4.167,-0.0167
168.400,589.273,-2.2279,2.2698,104.211,3.6732,-2.2364,-26.236,-5.8170,-4.6143,7.4249,-130.446,6.9917,-6.2973,-130.247,-0.9693,-5.1415,104.211,4.195,-0.1096
168.450,589.558,-2.2969,2.5466,103.691,3.8096,-2.3029,-26.236,-6.1571,-4.7851,7.7979,-129.927,7.0699,-6.2942,-129.847,-1.0045,-5.0027,104.211,4.183,-0.0612
168.500,589.558,-2.2969,2.5466,103.691,3.9781,-2.3835,-26.755,-6.2753,-4.9297,7.9801,-130.446,6.9999,-6.2642,-129.847,-1.0381,-4.8646,103.691,4.183,-0.0612
