t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,ready,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip,pp_a_imu,pp_delay,v2_x,v2_y,v2_err_along,v2_err_cross,v2_err_dist,v2_mode,v2_along_info,v2_cross_info,v2_dx_meas,v2_dy_meas,v2_dx_appl,v2_dy_appl,v2_inlier_frac,v2_resid_m,v2_yaw_hint_deg,v2_iters,v2_compute_ms,v2_reject,v2_clamp_m,v2_pending_m,v2_k_scale,v2_sig_along,v2_sig_cross
35.000,92.381,0.4650,0.6234,-87.810,0.4759,0.5035,-87.796,0.1203,0.0063,0.1204,0.013,2.2570,1.0438,-0.004,-1.7811,-0.5405,-87.792,2.291,-0.1096,93.390,2.4634,0.0134,0.0006,0.0427,1,2.2149,2.2835,nan,2.0000,1.8367,0.0727,-0.0238,1.0000,-0.0190,0.0382,-0.0002,2.8146,-0.0946,0.9625,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35.050,92.487,0.4688,0.5174,-88.084,0.4807,0.4174,-88.245,0.1003,0.0086,0.1007,-0.161,2.2592,1.0757,-0.134,-1.7769,-0.6625,-88.111,2.066,-0.0842,93.488,2.4502,0.0135,0.0042,0.3072,1,1.9662,1.9156,nan,2.0000,2.3940,0.0948,-0.0205,1.0000,-0.0162,0.0327,-0.0002,2.9140,-0.0290,-5.3497,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35.100,92.574,0.4716,0.4297,-88.261,0.4820,0.3708,-88.387,0.0592,0.0086,0.0598,-0.126,2.2592,1.0757,-0.134,-1.7755,-0.7091,-88.253,2.032,-0.0636,93.602,2.4843,0.0128,0.0044,0.3433,1,1.9774,1.9948,nan,2.0000,2.3943,0.0948,-0.0229,1.0000,-0.0117,0.0306,-0.0002,3.0134,-0.0312,6.7821,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35.151,92.710,0.4754,0.2946,-88.512,0.4870,0.2052,-88.659,0.0897,0.0093,0.0902,-0.147,2.2601,1.0787,-0.161,-1.7707,-0.8785,-88.497,2.271,-0.0805,93.717,2.4559,0.0125,0.0030,0.2381,1,2.2280,2.3495,nan,2.0000,1.8267,0.0723,-0.0211,1.0000,-0.0078,0.0252,-0.0002,3.1128,-0.1003,1.8933,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35.200,92.818,0.4780,0.1863,-88.736,0.4917,0.1051,-88.731,0.0815,0.0119,0.0824,0.005,2.2604,1.0709,-0.005,-1.7686,-0.9660,-88.725,2.323,-0.0802,93.827,2.4731,0.0125,0.0000,0.0000,1,2.1642,2.1723,nan,2.0000,1.8752,0.0743,-0.0267,1.0000,-0.0020,0.0241,-0.0002,3.3116,-0.0722,-4.0020,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35.250,92.918,0.4801,0.0861,-88.934,0.4951,-0.0088,-88.821,0.0952,0.0132,0.0961,0.112,2.2592,1.0787,0.110,-1.7662,-1.0841,-88.932,1.994,-0.0800,93.914,2.4585,0.0128,0.0028,0.2228,1,2.2204,2.2481,nan,2.0000,1.8325,0.0726,-0.0271,1.0000,0.0008,0.0222,-0.0002,3.3116,-0.0970,-3.3248,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35.300,93.037,0.4820,-0.0332,-89.209,0.4976,-0.0769,-88.972,0.0439,0.0150,0.0464,0.237,2.2571,1.1191,0.246,-1.7647,-1.1883,-89.218,1.874,-0.0781,94.029,2.4708,0.0126,0.0031,0.2486,1,1.9234,1.8387,nan,2.0000,2.3701,0.0939,-0.0243,1.0000,0.0026,0.0184,-0.0002,3.4110,-0.0215,-1.2139,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35.350,93.125,0.4830,-0.1204,-89.418,0.4988,-0.1590,-89.165,0.0388,0.0155,0.0417,0.253,2.2571,1.1191,0.246,-1.7637,-1.2705,-89.411,1.867,-0.0730,94.116,2.4749,0.0126,0.0033,0.2587,1,1.8219,1.8204,nan,2.0000,2.3411,0.0927,-0.0268,1.0000,0.0047,0.0174,-0.0003,3.5104,-0.0029,7.5358,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35.400,93.222,0.4838,-0.2181,-89.638,0.4887,-0.3788,-89.779,0.1608,0.0039,0.1608,-0.141,2.2548,1.0011,-0.136,-1.7629,-1.3841,-89.643,2.156,-0.0882,94.223,2.4620,0.0126,0.0132,1.0473,1,1.9723,2.0248,nan,2.0000,2.3762,0.0941,-0.0018,1.0000,-0.0053,0.0063,-0.0003,3.7092,-0.0307,3.3418,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35.450,93.313,0.4843,-0.3087,-89.831,0.4930,-0.4862,-89.839,0.1775,0.0082,0.1777,-0.009,2.2560,0.9728,-0.019,-1.7626,-1.4596,-89.820,2.249,-0.0140,94.317,2.4744,0.0129,0.0126,0.9796,1,2.2197,2.3378,nan,2.0000,1.8331,0.0726,-0.0138,1.0000,0.0009,0.0098,-0.0003,3.9081,-0.0967,1.8776,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35.500,93.451,0.4846,-0.4470,-89.880,0.4949,-0.6393,-89.697,0.1923,0.0099,0.1926,0.183,2.2528,0.9847,0.150,-1.7622,-1.6194,-89.847,2.165,-0.0466,94.451,2.4569,0.0126,0.0019,0.1472,1,2.0803,2.0732,nan,2.0000,1.9390,0.0768,-0.0175,1.0000,0.0034,0.0109,-0.0003,3.9081,-0.0353,-8.8295,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35.550,93.547,0.4847,-0.5425,-90.015,0.4964,-0.7471,-89.801,0.2046,0.0117,0.2050,0.213,2.2521,0.9741,0.215,-1.7621,-1.7146,-90.017,1.948,-0.0523,94.539,2.4572,0.0127,0.0021,0.1649,1,2.0082,2.0136,nan,2.0000,1.9938,0.0790,-0.0179,1.0000,0.0056,0.0089,-0.0005,4.0075,-0.0036,-3.9313,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35.601,93.640,0.4846,-0.6356,-90.161,0.4972,-0.8087,-89.687,0.1730,0.0131,0.1735,0.474,2.2451,0.9980,0.460,-1.7623,-1.7926,-90.146,1.938,-0.0538,94.631,2.4695,0.0126,0.0040,0.3166,1,1.9457,1.9523,nan,2.0000,2.3608,0.0935,-0.0200,1.0000,0.0073,0.0095,-0.0009,4.1070,-0.0260,0.6502,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35.650,93.758,0.4841,-0.7535,-90.353,0.4976,-0.9321,-89.896,0.1785,0.0146,0.1791,0.457,2.2451,0.9980,0.460,-1.7630,-1.9160,-90.356,2.055,-0.0639,94.752,2.4651,0.0134,0.0033,0.2498,1,1.8032,1.7925,nan,2.0000,2.3214,0.0919,-0.0168,1.0000,0.0077,0.0067,-0.0015,4.2064,0.0003,6.6817,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35.700,93.826,0.4836,-0.8217,-90.464,0.4971,-1.0140,-89.807,0.1922,0.0150,0.1928,0.658,2.2378,0.9923,0.653,-1.7635,-1.9864,-90.460,2.179,-0.0582,94.824,2.4634,0.0128,0.0055,0.4309,1,2.0514,2.1660,nan,2.0000,1.9609,0.0777,-0.0202,1.0000,0.0087,0.0075,-0.0018,4.4053,-0.0226,2.3147,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35.750,93.958,0.4823,-0.9537,-90.677,0.4934,-1.0177,-89.936,0.0639,0.0119,0.0649,0.741,2.2304,1.1395,0.751,-1.7651,-2.1343,-90.687,2.125,-0.0653,94.954,2.4507,0.0128,0.0061,0.4808,1,2.0142,2.0250,nan,2.0000,1.9892,0.0788,-0.0113,1.0000,0.0042,0.0051,-0.0018,4.3059,-0.0063,-3.9570,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35.800,94.053,0.4810,-1.0483,-90.843,0.4961,-1.0972,-89.750,0.0487,0.0158,0.0512,1.093,2.2201,1.1193,1.088,-1.7658,-2.1834,-90.837,2.012,-0.0620,95.044,2.4872,0.0127,0.0109,0.8574,1,1.9558,1.9631,nan,2.0000,2.3575,0.0934,-0.0209,1.0000,0.0088,0.0083,-0.0018,4.4053,-0.0279,-1.4452,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35.850,94.140,0.4796,-1.1362,-90.925,0.4960,-1.1956,-89.578,0.0591,0.0173,0.0616,1.346,2.2071,1.1435,1.394,-1.7676,-2.2967,-90.972,1.986,-0.0337,95.130,2.4667,0.0128,0.0135,1.0599,1,1.9386,1.9516,nan,2.0000,2.3512,0.0931,-0.0285,1.0000,0.0100,0.0144,-0.0019,4.5048,-0.0247,-0.3794,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35.900,94.239,0.4779,-1.2350,-91.118,0.4951,-1.3215,-89.884,0.0861,0.0189,0.0882,1.234,2.2130,1.1159,1.222,-1.7694,-2.4002,-91.105,2.188,-0.0974,95.235,2.4630,0.0128,0.0126,0.9848,1,2.0580,2.1005,nan,2.0000,1.9560,0.0775,-0.0153,1.0000,0.0090,0.0029,-0.0019,4.7037,-0.0255,2.6556,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35.952,94.390,0.4745,-1.3858,-91.446,0.4926,-1.4597,-90.661,0.0734,0.0199,0.0761,0.785,2.2281,1.1131,0.839,-1.7729,-2.5471,-91.500,2.127,-0.0488,95.383,2.4663,0.0128,0.0089,0.7005,1,2.1907,2.2390,nan,2.0000,1.8550,0.0735,-0.0022,1.0000,0.0060,-0.0052,-0.0019,4.8032,-0.0839,-4.5668,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36.000,94.472,0.4723,-1.4680,-91.564,0.4898,-1.5284,-90.735,0.0599,0.0191,0.0629,0.829,2.2265,1.1145,0.830,-1.7748,-2.6175,-91.565,2.007,-0.0463,95.461,2.4757,0.0128,0.0097,0.7564,1,2.0148,1.9960,nan,2.0000,1.9887,0.0788,0.0024,1.0000,0.0036,-0.0066,-0.0020,4.9027,-0.0065,-1.8821,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36.050,94.565,0.4697,-1.5611,-91.565,0.4878,-1.6218,-91.076,0.0602,0.0198,0.0634,0.489,2.2417,1.1078,0.497,-1.7775,-2.7143,-91.573,1.918,0.0061,95.551,2.4727,0.0128,0.0066,0.5168,1,1.8040,1.7705,nan,2.0000,2.3088,0.0914,0.0059,1.0000,0.0021,-0.0084,-0.0020,4.9027,0.0001,1.1322,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36.100,94.653,0.4673,-1.6484,-91.547,0.4864,-1.6959,-91.053,0.0469,0.0204,0.0512,0.493,2.2417,1.1078,0.497,-1.7795,-2.7884,-91.551,1.987,0.0182,95.640,2.4832,0.0128,0.0072,0.5642,1,1.9339,1.9785,nan,2.0000,2.3392,0.0926,0.0051,1.0000,0.0011,-0.0066,-0.0021,5.1017,-0.0239,6.0547,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36.150,94.784,0.4638,-1.7797,-91.493,0.4812,-1.8497,-91.465,0.0695,0.0192,0.0721,0.028,2.2630,1.0728,0.024,-1.7830,-2.9217,-91.490,2.210,0.0171,95.778,2.4816,0.0128,0.0043,0.3402,1,2.1474,2.2301,nan,2.0000,1.8880,0.0748,0.0179,1.0000,-0.0037,-0.0140,-0.0022,5.2012,-0.0648,2.1817,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36.200,94.888,0.4612,-1.8831,-91.443,0.4744,-2.0286,-91.471,0.1451,0.0169,0.1461,-0.027,2.2632,1.0320,-0.040,-1.7866,-3.0618,-91.430,2.274,0.0176,95.883,2.4524,0.0128,0.0000,0.0019,1,1.9825,1.9650,nan,2.0000,2.3485,0.0930,0.0225,1.0000,-0.0077,-0.0140,-0.0023,5.3007,-0.0329,0.8310,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36.250,94.986,0.4588,-1.9810,-91.283,0.4738,-2.1134,-91.080,0.1320,0.0180,0.1332,0.203,2.2474,1.0251,0.267,-1.7882,-3.1302,-91.347,2.060,0.0694,95.973,2.4758,0.0128,0.0059,0.4656,1,2.0384,2.0645,nan,2.0000,1.9708,0.0781,0.0072,1.0000,-0.0064,-0.0009,-0.0025,5.4998,-0.0169,5.6451,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36.300,95.129,0.4559,-2.1241,-91.085,0.4680,-2.2368,-91.201,0.1125,0.0142,0.1134,-0.116,2.2685,1.0140,-0.173,-1.7907,-3.2563,-91.029,2.075,0.0223,96.116,2.4894,0.0128,0.0012,0.0955,1,2.0549,2.0738,nan,2.0000,1.9583,0.0776,0.0239,1.0000,-0.0118,-0.0091,-0.0027,5.5993,-0.0241,-4.9722,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36.350,95.220,0.4542,-2.2153,-91.021,0.4665,-2.3608,-90.867,0.1453,0.0149,0.1460,0.154,2.2493,1.0175,0.171,-1.7929,-3.3730,-91.038,1.994,0.0709,96.204,2.4690,0.0128,0.0046,0.3577,1,2.0513,2.0671,nan,2.0000,1.9610,0.0777,0.0159,1.0000,-0.0108,-0.0020,-0.0030,5.6989,-0.0226,-1.7055,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36.400,95.307,0.4528,-2.3023,-90.842,0.4742,-2.4739,-90.373,0.1713,0.0239,0.1729,0.469,2.2409,1.0087,0.455,-1.7944,-3.4685,-90.828,1.964,0.0586,96.289,2.4622,0.0127,0.0098,0.7693,1,1.9252,1.9195,nan,2.0000,2.3255,0.0921,-0.0089,1.0000,-0.0004,0.0097,-0.0035,5.7985,-0.0222,-0.4314,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36.450,95.399,0.4515,-2.3943,-90.711,0.4738,-2.5638,-90.226,0.1692,0.0244,0.1709,0.485,2.2409,1.0087,0.455,-1.7954,-3.5583,-90.681,1.967,-0.0107,96.381,2.4638,0.0128,0.0106,0.8316,1,1.6906,1.6472,nan,2.0000,2.2646,0.0897,-0.0063,1.0000,0.0001,0.0085,-0.0035,5.7985,0.0212,6.7732,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36.500,95.480,0.4505,-2.4752,-90.774,0.4737,-2.6220,-90.327,0.1465,0.0252,0.1486,0.447,2.2430,1.0026,0.425,-1.7961,-3.6114,-90.752,2.146,-0.0223,96.467,2.4862,0.0128,0.0102,0.7977,1,1.9409,2.0597,nan,2.0000,2.3263,0.0921,0.0005,1.0000,0.0010,0.0047,-0.0049,5.9976,-0.0251,1.9814,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36.550,95.640,0.4482,-2.6356,-90.821,0.4739,-2.8004,-90.585,0.1644,0.0281,0.1668,0.236,2.2556,0.9870,0.256,-1.7985,-3.7794,-90.842,2.242,0.0035,96.630,2.4801,0.0127,0.0090,0.7123,1,2.2004,2.3347,nan,2.0000,1.8477,0.0732,0.0020,1.0000,0.0030,0.0041,-0.0017,6.1968,-0.0882,1.5890,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36.600,95.728,0.4470,-2.7237,-90.821,0.4696,-2.8891,-91.181,0.1651,0.0250,0.1670,-0.360,2.2943,0.9765,-0.366,-1.7999,-3.8772,-90.815,2.268,0.0035,96.719,2.4723,0.0127,0.0060,0.4725,1,2.2361,2.2599,nan,2.0000,1.8205,0.0721,0.0224,1.0000,-0.0022,-0.0068,0.0127,6.2964,-0.1039,0.4437,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36.650,95.839,0.4454,-2.8343,-90.794,0.4659,-2.9930,-91.105,0.1584,0.0227,0.1600,-0.311,2.2889,0.9856,-0.309,-1.8015,-3.9883,-90.796,1.959,0.0601,96.818,2.4718,0.0128,0.0059,0.4641,1,1.9773,1.9208,nan,2.0000,2.3226,0.0920,0.0169,1.0000,-0.0036,-0.0010,0.0127,6.2964,-0.0316,-3.7725,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36.700,95.957,0.4440,-2.9527,-90.580,0.4640,-3.1068,-90.864,0.1538,0.0216,0.1554,-0.284,2.2889,0.9856,-0.309,-1.8028,-4.1021,-90.555,2.058,0.0542,96.940,2.4755,0.0128,0.0060,0.4655,1,1.7770,1.7475,nan,2.0000,2.2608,0.0895,0.0138,1.0000,-0.0035,0.0001,0.0235,6.3960,0.0058,-1.8374,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36.751,96.051,0.4432,-3.0467,-90.447,0.4590,-3.2105,-91.749,0.1637,0.0171,0.1645,-1.302,2.3572,0.9455,-1.299,-1.8036,-4.1980,-90.450,2.179,0.0470,97.037,2.4740,0.0126,0.0198,1.5686,1,2.0727,2.2635,nan,2.0000,1.9448,0.0770,0.0420,1.0000,-0.0101,-0.0182,0.0286,6.4956,-0.0320,1.2732,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36.800,96.150,0.4425,-3.1457,-90.317,0.4561,-3.2852,-91.094,0.1394,0.0144,0.1402,-0.777,2.3182,0.9851,-0.775,-1.8042,-4.2951,-90.318,2.187,0.1142,97.136,2.4755,0.0127,0.0137,1.0851,1,1.9621,1.9601,nan,2.0000,2.2815,0.0904,0.0260,1.0000,-0.0099,-0.0069,0.0398,6.5953,-0.0274,-6.0615,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36.850,96.242,0.4422,-3.2377,-89.994,0.4568,-3.4176,-90.226,0.1799,0.0146,0.1805,-0.232,2.2808,0.9799,-0.255,-1.8044,-4.4056,-89.971,2.051,0.0869,97.223,2.4604,0.0129,0.0046,0.3581,1,2.1023,2.1524,nan,2.0000,1.9222,0.0761,0.0040,1.0000,-0.0070,0.0038,0.0281,6.6949,-0.0450,4.3216,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36.901,96.378,0.4426,-3.3730,-89.767,0.4568,-3.5595,-89.967,0.1865,0.0135,0.1870,-0.199,2.2808,0.9799,-0.255,-1.8038,-4.5475,-89.711,2.058,0.0124,97.358,2.4550,0.0126,0.0039,0.3062,1,2.1175,2.1367,nan,2.0000,1.9107,0.0757,0.0032,1.0000,-0.0069,0.0032,-0.0011,6.8942,-0.0517,-5.0989,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36.950,96.469,0.4430,-3.4648,-89.737,0.4554,-3.6378,-88.864,0.1730,0.0116,0.1734,0.873,2.1886,0.9811,0.875,-1.8036,-4.5919,-89.740,1.955,0.0089,97.445,2.4936,0.0125,0.0127,1.0095,1,1.9212,1.8981,nan,2.0000,2.0599,0.0816,-0.0198,1.0000,-0.0053,0.0206,-0.0027,6.9938,0.0347,-1.3022,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37.000,96.553,0.4434,-3.5480,-89.722,0.4515,-3.7554,-89.011,0.2074,0.0071,0.2075,0.710,2.1973,0.9533,0.699,-1.8031,-4.6870,-89.711,1.920,0.0021,97.527,2.4838,0.0125,0.0102,0.8163,1,1.8867,1.8965,nan,2.0000,2.0861,0.0826,-0.0101,1.0000,-0.0100,0.0176,-0.0022,7.0935,0.0499,0.8507,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37.050,96.647,0.4438,-3.6425,-89.866,0.4480,-3.8743,-89.052,0.2318,0.0037,0.2318,0.814,2.1865,0.9306,0.768,-1.8028,-4.7811,-89.820,2.001,-0.0394,97.624,2.4841,0.0127,0.0132,1.0374,1,2.0373,2.0907,nan,2.0000,1.9717,0.0781,-0.0012,1.0000,-0.0135,0.0131,-0.0018,7.1932,-0.0164,1.4608,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37.100,96.780,0.4440,-3.7758,-89.946,0.4499,-4.0097,-89.207,0.2339,0.0057,0.2340,0.739,2.1865,0.9306,0.768,-1.8027,-4.9166,-89.975,1.995,-0.0031,97.756,2.4825,0.0125,0.0117,0.9313,1,1.9862,1.9949,nan,2.0000,2.0105,0.0796,-0.0045,1.0000,-0.0122,0.0147,-0.0014,7.2929,0.0061,-1.7841,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37.150,96.872,0.4440,-3.8672,-89.979,0.4466,-4.1267,-89.495,0.2595,0.0025,0.2595,0.484,2.2078,0.8925,0.472,-1.8026,-5.0045,-89.968,1.988,-0.0123,97.847,2.4853,0.0126,0.0139,1.1040,1,2.0043,2.0231,nan,2.0000,1.9967,0.0791,0.0074,1.0000,-0.0160,0.0087,-0.0011,7.4922,-0.0019,0.1767,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37.201,96.955,0.4441,-3.9508,-89.995,0.4447,-4.2246,-89.260,0.2738,0.0006,0.2738,0.735,2.1816,0.8923,0.737,-1.8026,-5.0941,-89.997,1.987,0.0204,97.930,2.4804,0.0126,0.0155,1.2327,1,1.9445,1.9515,nan,2.0000,2.0422,0.0809,0.0004,1.0000,-0.0169,0.0155,-0.0010,7.5920,0.0244,-0.4086,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37.250,97.041,0.4441,-4.0360,-89.946,0.4469,-4.3036,-89.082,0.2676,0.0025,0.2676,0.864,2.1714,0.9053,0.860,-1.8025,-5.1824,-89.942,1.977,0.0088,98.014,2.4779,0.0126,0.0153,1.2173,1,1.9049,1.9145,nan,2.0000,2.0723,0.0821,-0.0055,1.0000,-0.0142,0.0177,-0.0010,7.5920,0.0418,0.8022,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37.300,97.134,0.4442,-4.1297,-89.946,0.4483,-4.3949,-89.086,0.2652,0.0039,0.2652,0.860,2.1714,0.9053,0.860,-1.8024,-5.2737,-89.946,2.006,-0.0143,98.129,2.4798,0.0125,0.0143,1.1391,1,2.0313,2.0758,nan,2.0000,1.9762,0.0783,-0.0051,1.0000,-0.0124,0.0159,-0.0008,7.7914,-0.0138,0.8080,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37.350,97.271,0.4443,-4.2665,-89.995,0.4490,-4.5400,-89.111,0.2735,0.0046,0.2736,0.884,2.1670,0.9072,0.890,-1.8024,-5.4199,-90.000,1.986,-0.0154,98.244,2.4722,0.0126,0.0144,1.1465,1,1.9855,1.9948,nan,2.0000,2.0110,0.0796,-0.0051,1.0000,-0.0122,0.0158,-0.0007,7.8911,0.0064,-0.8858,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37.400,97.354,0.4443,-4.3493,-90.044,0.4505,-4.6016,-88.833,0.2523,0.0064,0.2524,1.211,2.1378,0.9138,1.200,-1.8024,-5.4788,-90.033,1.965,-0.0152,98.325,2.4916,0.0126,0.0168,1.3316,1,1.8993,1.9016,nan,2.0000,2.0765,0.0822,-0.0136,1.0000,-0.0096,0.0203,-0.0007,7.8911,0.0443,0.6385,0.1042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
