t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,ready,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip,pp_a_imu,pp_delay,v2_x,v2_y,v2_err_along,v2_err_cross,v2_err_dist,v2_mode,v2_along_info,v2_cross_info,v2_dx_meas,v2_dy_meas,v2_dx_appl,v2_dy_appl,v2_inlier_frac,v2_resid_m,v2_yaw_hint_deg,v2_iters,v2_compute_ms,v2_reject,v2_clamp_m,v2_pending_m,v2_k_scale,v2_sig_along,v2_sig_cross
1397.000,6983.432,3.2295,2.9174,131.650,3.2736,2.9014,131.556,-0.0413,-0.0223,0.0469,-0.094,20.7126,20.6017,0.000,-17.4390,-17.7004,131.556,4.492,0.3441,7148.055,26.4492,0.0114,0.0052,0.4559,1,4.6007,4.5765,nan,3.8885,3.9173,0.1551,0.0377,1.0000,-0.0982,0.1528,-0.0689,40.0377,0.0167,-6.0104,0.1250,3.2719,2.9033,-0.0387,-0.0223,0.0447,1.0000,35.0674,197.2198,-0.0070,0.0062,-0.0174,0.0183,1.0000,0.0055,0.0000,3.0000,1.1918,0.0000,0.0000,0.0115,0.0295,0.0300,0.0250
1397.050,6983.612,3.1088,3.0515,132.338,3.1576,3.0369,132.449,-0.0437,-0.0263,0.0510,0.111,20.7446,20.5740,0.000,-17.5870,-17.5371,132.449,4.349,0.2533,7148.232,26.4504,0.0278,0.0037,0.1325,1,4.3616,4.2623,nan,3.7513,3.8172,0.1512,0.0598,1.0000,-0.0790,0.1412,0.1776,40.2367,0.0382,-1.8816,0.1250,3.1581,3.0363,-0.0444,-0.0262,0.0516,3.0000,34.1679,189.1216,0.0100,-0.0182,0.0145,-0.0148,1.0000,0.0053,0.0000,3.0000,1.3441,0.0000,0.0000,0.0463,0.0298,0.0300,0.0250
1397.100,6983.897,2.9153,3.2602,133.503,2.9800,3.2244,133.347,-0.0705,-0.0223,0.0739,-0.156,20.7447,20.5704,0.000,-17.7647,-17.3460,133.347,4.027,0.3853,7148.493,26.4502,0.0171,0.0043,0.2498,1,4.2096,4.2105,nan,3.4794,3.4458,0.1365,0.0931,1.0000,-0.0519,0.1366,0.1937,40.3357,-0.0194,-2.9731,0.1250,3.0615,3.1372,-0.1898,-0.0214,0.1910,3.0000,37.5622,179.8212,-0.0520,0.0551,-0.0147,0.0147,1.0000,0.0045,0.0000,3.0000,1.5858,0.0000,0.0000,0.0240,0.0297,0.0300,0.0250
1397.150,6984.068,2.7965,3.3835,134.688,2.8479,3.3618,134.610,-0.0516,-0.0213,0.0558,-0.078,20.7592,20.5568,0.000,-17.9113,-17.1950,134.610,3.743,0.6137,7148.650,26.4528,0.0156,0.0057,0.3680,1,4.0039,3.9130,nan,3.3538,3.3723,0.1336,0.0987,1.0000,-0.0318,0.1471,0.2119,40.4343,0.0107,-7.2954,0.1250,2.8358,3.3728,-0.0352,-0.0204,0.0407,3.0000,43.4424,175.5635,-0.0195,0.0188,-0.0128,0.0118,1.0000,0.0043,0.0000,3.0000,1.4060,0.0000,0.0000,0.0000,0.0298,0.0300,0.0250
1397.200,6984.237,2.6759,3.5023,136.272,2.7072,3.4996,136.340,-0.0245,-0.0197,0.0315,0.068,20.7439,20.5732,0.000,-18.0366,-17.0736,136.340,3.509,0.5878,7148.819,26.4547,0.0123,0.0037,0.3027,1,3.7606,3.6902,nan,3.2446,3.3329,0.1320,0.1654,1.0000,-0.0058,0.1352,0.2608,40.6297,0.0511,-4.2051,0.1250,2.7061,3.5007,-0.0230,-0.0197,0.0303,3.0000,48.6815,172.2603,-0.0028,0.0042,-0.0019,0.0033,1.0000,0.0042,0.0000,3.0000,2.2211,0.0000,0.0000,0.0000,0.0298,0.0300,0.0250
1397.250,6984.393,2.5620,3.6085,138.193,2.5827,3.6077,137.978,-0.0160,-0.0132,0.0207,-0.215,20.7457,20.5653,0.000,-18.1631,-16.9576,137.978,3.397,0.8979,7148.976,26.4577,0.0345,0.0195,0.5640,1,3.5533,3.5610,nan,2.8612,2.7526,0.1090,0.3117,1.0000,0.0315,0.1115,0.4290,40.9186,-0.0830,-4.7585,0.1250,2.5801,3.6099,-0.0126,-0.0131,0.0182,3.0000,36.2900,110.6146,0.0483,-0.0461,0.0163,-0.0172,1.0000,0.0088,0.0000,6.0000,3.5924,0.0000,0.0000,0.0447,0.0300,0.0300,0.0250
1397.300,6984.531,2.4577,3.6982,141.135,2.5056,3.6810,140.926,-0.0481,-0.0167,0.0509,-0.209,20.7504,20.5717,0.000,-18.2447,-16.8907,140.926,3.143,1.4600,7149.098,26.4556,0.0287,0.0101,0.3512,1,3.3903,3.3319,nan,2.7392,2.6370,0.1044,0.3255,1.0000,0.0516,0.1650,0.5090,41.0139,-0.0592,-7.5159,0.1250,2.5045,3.6819,-0.0467,-0.0167,0.0496,3.0000,40.9111,125.7723,-0.0279,0.0278,-0.0128,0.0162,1.0000,0.0089,0.0000,4.0000,1.4030,0.0000,0.0000,0.0027,0.0299,0.0300,0.0250
1397.350,6984.731,2.2969,3.8173,146.232,2.3343,3.8140,146.193,-0.0329,-0.0181,0.0375,-0.039,20.7435,20.5877,0.000,-18.4092,-16.7737,146.193,2.756,1.4817,7149.289,26.4598,0.0178,0.0056,0.3153,1,3.1395,2.9930,nan,2.6322,2.6539,0.1051,0.4203,1.0000,0.0635,0.1536,0.6016,41.1089,0.0126,-6.1869,0.1250,2.3934,3.7742,-0.1042,-0.0178,0.1057,2.0000,66.1371,140.0412,0.0004,0.0013,0.0024,0.0012,1.0000,0.0062,0.0000,3.0000,2.1488,0.0000,0.0000,0.0000,0.0299,0.0300,0.0250
1397.400,6984.843,2.2021,3.8767,150.078,2.2315,3.8790,149.726,-0.0244,-0.0167,0.0295,-0.352,20.7272,20.5991,0.000,-18.4957,-16.7201,149.726,2.608,1.7296,7149.403,26.4573,0.0100,0.0077,0.7669,1,2.8111,2.7903,nan,2.4768,2.4783,0.0982,0.5518,1.0000,0.0962,0.0724,0.9499,41.3937,0.0009,-1.9217,0.1250,2.2305,3.8796,-0.0231,-0.0167,0.0285,2.0000,82.4032,142.6034,-0.0218,0.0016,-0.0137,0.0047,1.0000,0.0050,0.0000,3.0000,1.1901,0.0000,0.0000,0.0066,0.0298,0.0300,0.0250
1397.450,6984.965,2.0940,3.9334,154.941,2.1391,3.9349,154.629,-0.0402,-0.0205,0.0451,-0.312,20.7389,20.6027,0.000,-18.5999,-16.6677,154.629,2.577,1.8193,7149.536,26.4572,0.0422,0.0190,0.4493,1,2.7841,2.8094,nan,2.4507,2.4450,0.0968,0.5688,1.0000,0.1053,0.0672,1.0662,41.4890,-0.0200,-4.3692,0.1250,2.1348,3.9371,-0.0354,-0.0206,0.0410,2.0000,76.1731,121.5618,-0.0346,0.0123,-0.0121,0.0105,1.0000,0.0106,0.0000,4.0000,1.7794,0.0000,0.0000,0.0021,0.0299,0.0300,0.0250
1397.500,6985.080,1.9881,3.9778,160.064,2.0154,3.9908,159.792,-0.0212,-0.0215,0.0302,-0.272,20.7500,20.6027,0.000,-18.7346,-16.6119,159.792,2.437,2.0160,7149.649,26.4714,0.0367,0.0180,0.4911,1,2.7749,2.8278,nan,2.4241,2.5426,0.1007,0.5721,1.0000,0.1193,0.0627,1.1574,41.5847,-0.0200,-3.3252,0.1250,2.0179,3.9895,-0.0240,-0.0211,0.0320,2.0000,85.8457,113.6647,-0.0191,0.0014,-0.0137,0.0049,1.0000,0.0104,0.0000,3.0000,1.7147,0.0000,0.0000,0.0000,0.0300,0.0300,0.0250
1397.550,6985.220,1.8535,4.0179,167.002,1.8673,4.0247,167.365,-0.0119,-0.0097,0.0154,0.363,20.7148,20.6083,0.000,-18.8475,-16.5836,167.365,2.355,2.1273,7149.783,26.4629,0.0127,0.0078,0.6169,1,2.5453,2.4434,nan,2.4376,2.4194,0.0958,0.5998,1.0000,0.1300,0.0366,1.2071,41.6809,-0.0105,-0.5359,0.1250,1.8649,4.0251,-0.0095,-0.0096,0.0135,2.0000,64.1627,92.3209,0.0059,-0.0079,0.0037,-0.0045,1.0000,0.0093,0.0000,3.0000,1.4681,0.0000,0.0000,0.0019,0.0299,0.0300,0.0250
1397.600,6985.334,1.7415,4.0379,173.000,1.7652,4.0390,172.714,-0.0234,-0.0040,0.0237,-0.286,20.7147,20.6060,0.000,-18.9495,-16.5670,172.714,2.295,2.1855,7149.888,26.4576,0.0130,0.0062,0.4769,1,2.3068,2.2165,nan,2.4376,2.5370,0.1005,0.6066,1.0000,0.1404,0.0067,1.2201,41.7779,0.0576,-1.9389,0.1250,1.7635,4.0391,-0.0217,-0.0038,0.0220,2.0000,102.5832,90.5873,-0.0052,-0.0002,-0.0038,-0.0003,1.0000,0.0041,0.0000,3.0000,1.4182,0.0000,0.0000,0.0000,0.0299,0.0300,0.0250
1397.650,6985.434,1.6414,4.0455,178.542,1.6488,4.0508,178.649,-0.0072,-0.0055,0.0091,0.108,20.7083,20.6120,0.000,-19.0595,-16.5612,178.649,2.288,2.2303,7149.981,26.4662,0.0504,0.0488,0.9683,1,2.1708,2.1545,nan,2.4378,2.3911,0.0947,0.6056,1.0000,0.1386,-0.0699,1.2199,41.9744,0.0550,-0.5746,0.1250,1.6484,4.0506,-0.0069,-0.0053,0.0087,2.0000,162.9506,67.8717,-0.0120,0.0242,-0.0110,0.0044,0.9845,0.0292,0.0000,5.0000,3.1717,0.0000,0.0000,0.0141,0.0299,0.0300,0.0250
1397.700,6985.538,1.5381,4.0432,-175.726,1.5437,4.0536,-175.552,-0.0063,-0.0099,0.0118,0.174,20.7027,20.6213,0.000,-19.1590,-16.5677,-175.552,2.299,2.2024,7150.079,26.4661,0.0382,0.0351,0.9191,1,2.1983,2.2179,nan,2.4521,2.4950,0.0988,0.6175,1.0000,0.1215,-0.0900,1.2200,42.0740,0.0742,-2.0686,0.1250,1.5422,4.0534,-0.0049,-0.0099,0.0110,2.0000,162.8490,54.8400,0.0072,0.0121,0.0104,0.0058,0.9937,0.0195,0.0000,4.0000,2.1109,0.0000,0.0000,0.0114,0.0299,0.0300,0.0250
1397.750,6985.684,1.3936,4.0222,-167.461,1.3849,4.0256,-167.556,0.0077,-0.0052,0.0093,-0.096,20.6619,20.6151,0.000,-19.2770,-16.5895,-167.556,2.290,2.2579,7150.213,26.4467,0.0147,0.0179,1.2162,1,2.1168,2.1122,nan,2.4851,2.4240,0.0960,0.6151,1.0000,0.1048,-0.1046,1.2123,42.1744,0.0715,0.2745,0.1250,1.3826,4.0250,0.0102,-0.0052,0.0114,2.0000,116.5524,71.5748,-0.0115,-0.0047,-0.0158,-0.0054,1.0000,0.0083,0.0000,3.0000,2.0868,0.0000,0.0000,0.0000,0.0298,0.0300,0.0250
1397.800,6985.800,1.2812,3.9906,-160.992,1.2696,3.9955,-160.935,0.0094,-0.0084,0.0126,0.057,20.6538,20.6181,0.000,-19.3842,-16.6227,-160.935,2.279,2.2512,7150.323,26.4439,0.0152,0.0226,1.4883,1,2.1023,2.0904,nan,2.5526,2.5178,0.0997,0.6133,1.0000,0.0849,-0.1464,1.1790,42.2757,0.0756,-1.6266,0.1250,1.2688,3.9952,0.0103,-0.0084,0.0132,2.0000,125.6903,70.8932,-0.0108,-0.0036,-0.0097,-0.0032,1.0000,0.0080,0.0000,3.0000,2.5864,0.0000,0.0000,0.0000,0.0298,0.0300,0.0250
1397.850,6985.897,1.1918,3.9551,-155.537,1.2034,3.9673,-155.241,-0.0156,-0.0063,0.0169,0.296,20.6798,20.6296,0.000,-19.4764,-16.6623,-155.241,2.305,2.2805,7150.419,26.4487,0.0473,0.0445,0.9412,1,2.1305,2.1569,nan,2.7583,2.7533,0.1090,0.5773,1.0000,0.0617,-0.2161,1.0038,42.4811,0.0938,0.0397,0.1250,1.2014,3.9664,-0.0134,-0.0063,0.0148,2.0000,158.5285,66.5853,-0.0129,0.0379,0.0051,0.0076,0.9808,0.0273,0.0000,4.0000,1.6494,0.0000,0.0000,0.0197,0.0298,0.0300,0.0250
1397.900,6985.997,1.1025,3.9094,-149.906,1.1105,3.9265,-150.285,-0.0155,-0.0108,0.0189,-0.379,20.6643,20.6300,0.000,-19.5538,-16.7035,-150.285,2.377,2.2084,7150.541,26.4368,0.0335,0.0244,0.7272,1,2.3106,2.4914,nan,2.8851,2.9808,0.1181,0.5862,1.0000,0.0053,-0.2975,0.7691,42.6903,0.0696,1.7062,0.1250,1.1060,3.9238,-0.0103,-0.0107,0.0148,3.0000,147.2076,81.2126,-0.0064,-0.0127,-0.0097,-0.0011,1.0000,0.0136,0.0000,3.0000,2.6482,0.0000,0.0000,0.0034,0.0298,0.0300,0.0250
1397.950,6986.166,0.9626,3.8136,-140.806,0.9546,3.8254,-140.976,-0.0013,-0.0142,0.0142,-0.170,20.6939,20.6596,0.000,-19.7392,-16.8342,-140.976,2.559,2.3467,7150.739,26.4941,0.0219,0.0261,1.1883,1,2.5435,2.7665,nan,3.1656,3.2903,0.1303,0.5753,1.0000,-0.0207,-0.2596,0.6586,42.7962,0.0747,2.0557,0.1250,0.9550,3.8275,-0.0029,-0.0156,0.0158,3.0000,112.6859,85.2458,0.0007,0.0027,0.0033,0.0046,1.0000,0.0103,0.0000,3.0000,2.3636,0.0000,0.0000,0.0000,0.0299,0.0300,0.0250
1398.000,6986.280,0.8778,3.7377,-134.815,0.8776,3.7510,-135.272,-0.0093,-0.0095,0.0133,-0.458,20.6976,20.6608,0.000,-19.8200,-16.9098,-135.272,2.733,2.4243,7150.861,26.4909,0.0156,0.0171,1.0926,1,2.7571,2.8611,nan,3.4790,3.6173,0.1433,0.4955,1.0000,-0.0568,-0.1615,0.5598,42.9028,0.0912,5.0912,0.1250,0.8818,3.7545,-0.0147,-0.0091,0.0173,3.0000,46.3678,52.3069,0.0113,-0.0289,-0.0043,-0.0099,1.0000,0.0045,0.0000,3.0000,2.5771,0.0000,0.0000,0.0180,0.0299,0.0300,0.0250
1398.050,6986.411,0.7904,3.6406,-128.680,0.7946,3.6525,-128.494,-0.0119,-0.0042,0.0126,0.186,20.7221,20.6885,0.000,-19.9275,-17.0361,-128.494,2.934,2.3158,7151.024,26.5252,0.0451,0.0446,0.9889,1,2.9386,3.0996,nan,3.6505,3.8842,0.1538,0.4322,1.0000,-0.0792,-0.1717,0.3170,43.1177,0.0860,3.6019,0.1250,0.7932,3.6507,-0.0096,-0.0041,0.0104,3.0000,88.7025,140.0410,-0.0050,-0.0175,0.0131,0.0083,0.9881,0.0278,0.0000,5.0000,1.9692,0.0000,0.0000,0.0003,0.0300,0.0300,0.0250
1398.100,6986.541,0.7136,3.5355,-123.085,0.7070,3.5148,-123.207,0.0210,0.0058,0.0217,-0.123,20.7257,20.6808,0.000,-20.0187,-17.1660,-123.207,3.131,2.1818,7151.180,26.5524,0.0332,0.0377,1.1347,1,3.1788,3.6262,nan,3.9569,4.2827,0.1696,0.3803,1.0770,-0.0933,-0.0970,0.1987,43.2258,0.1046,4.7697,0.1250,0.7063,3.5134,0.0225,0.0060,0.0233,3.0000,59.5585,132.6141,0.0027,0.0540,0.0130,0.0133,1.0000,0.0150,0.0000,6.0000,1.9570,0.0000,0.0000,0.0131,0.0300,0.0300,0.0250
1398.150,6986.755,0.6088,3.3486,-114.887,0.5875,3.3456,-114.641,0.0117,-0.0181,0.0215,0.246,20.7223,20.7355,0.000,-20.1348,-17.3900,-114.641,3.476,2.0102,7151.436,26.5854,0.0199,0.0373,1.8729,1,3.4246,3.6686,nan,4.2196,4.5924,0.1819,0.2999,1.1603,-0.1034,-0.0691,0.1227,0.0000,0.1095,5.5134,0.1250,0.6160,3.4081,-0.0570,-0.0185,0.0600,3.0000,27.8605,117.3200,-0.0051,0.0155,0.0049,0.0205,1.0000,0.0083,0.0000,4.0000,2.6542,0.0000,0.0000,0.1171,0.0300,0.0300,0.0250
1398.200,6986.922,0.5444,3.1952,-110.044,0.5262,3.2205,-109.766,-0.0176,-0.0258,0.0312,0.278,20.7370,20.8029,0.000,-20.2108,-17.5823,-109.766,3.751,1.8094,7151.634,26.6198,0.0220,0.0278,1.2666,1,3.6588,3.8936,nan,4.3416,4.6963,0.1860,0.2750,1.2396,-0.1380,-0.0511,0.2381,0.2125,0.0878,5.3365,0.1250,0.5256,3.2188,-0.0158,-0.0258,0.0302,3.0000,13.5589,80.7114,0.0023,-0.0515,0.0059,0.0269,1.0000,0.0049,0.0000,4.0000,2.6633,0.0000,0.0000,0.0261,0.0298,0.0300,0.0250
1398.250,6987.100,0.4892,3.0254,-105.382,0.4755,3.0239,-105.206,0.0051,-0.0128,0.0138,0.176,20.7493,20.8188,0.000,-20.2738,-17.7949,-105.206,4.011,1.6795,7151.831,26.6540,0.0329,0.0427,1.2961,1,4.0072,4.3226,nan,4.6797,5.0592,0.2004,0.1916,1.3741,-0.1421,0.0134,0.2144,0.4187,0.0874,5.6316,0.1250,0.4744,3.0200,0.0091,-0.0128,0.0157,3.0000,14.8822,178.0243,0.0070,-0.0659,0.0054,-0.0003,0.9971,0.0182,0.0000,5.0000,1.7676,0.0000,0.0000,0.0158,0.0297,0.0300,0.0250
1398.300,6987.364,0.4305,2.7679,-100.057,0.4273,2.7954,-99.741,-0.0266,-0.0080,0.0277,0.316,20.7583,20.8641,0.000,-20.3310,-18.0687,-99.741,4.372,1.2830,7152.139,26.6637,0.0374,0.0405,1.0830,1,4.2433,4.5010,nan,4.8865,5.2835,0.2092,0.1584,1.3897,-0.1346,0.0172,0.1951,0.6215,0.0833,5.9069,0.1250,0.4407,2.8683,-0.1006,-0.0075,0.1009,3.0000,8.4769,150.0618,0.0075,0.0171,0.0084,0.0230,1.0000,0.0134,0.0000,8.0000,2.0836,0.0000,0.0000,0.0052,0.0299,0.0300,0.0250
1398.350,6987.544,0.4029,2.5904,-97.329,0.3916,2.5503,-96.935,0.0412,-0.0061,0.0417,0.394,20.7571,20.8638,0.000,-20.3656,-18.3135,-96.935,4.603,1.1383,7152.337,26.7136,0.0213,0.0216,1.0144,1,4.4121,4.5024,nan,5.0815,5.4749,0.2168,0.1302,1.4022,-0.1302,0.0193,0.1801,0.8227,0.0874,6.0159,0.1250,0.3926,2.5572,0.0343,-0.0060,0.0348,3.0000,4.5851,86.9671,-0.0031,0.0035,-0.0030,0.0037,1.0000,0.0047,0.0000,3.0000,2.3604,5.0000,0.0000,0.0000,0.0298,0.0352,0.0250
1398.400,6987.796,0.3771,2.3396,-94.164,0.3770,2.3229,-94.000,0.0167,0.0011,0.0167,0.164,20.7595,20.8665,0.000,-20.3824,-18.5436,-94.000,4.894,0.9535,7152.604,26.6931,0.0202,0.0201,0.9947,1,4.6202,4.8576,nan,5.2666,5.6745,0.2247,0.1021,1.4128,-0.1306,0.0211,0.1676,1.0230,0.0844,5.5546,0.1250,0.3845,2.4406,-0.1012,0.0001,0.1012,3.0000,3.2138,86.2692,-0.0016,-0.0379,0.0023,0.0026,1.0000,0.0044,0.0000,5.0000,2.0832,5.0000,0.0000,0.0000,0.0298,0.0409,0.0250
1398.450,6988.011,0.3651,2.1247,-92.043,0.3582,2.1094,-92.058,0.0155,-0.0063,0.0168,-0.015,20.7504,20.8801,0.000,-20.3921,-18.7707,-92.058,5.110,0.7700,7152.848,26.6995,0.0202,0.0241,1.1903,1,4.9332,5.5023,nan,5.7078,6.1576,0.2439,0.0667,1.4467,-0.1415,-0.0124,0.0765,1.5226,0.1072,4.9939,0.1250,0.3580,2.1027,0.0222,-0.0063,0.0231,3.0000,3.7648,124.6525,0.0056,0.0008,-0.0002,0.0062,1.0000,0.0086,0.0000,3.0000,1.4400,5.0000,0.0000,0.0000,0.0298,0.0543,0.0250
1398.500,6988.247,0.3601,1.8895,-90.254,0.3512,1.8396,-90.203,0.0499,-0.0086,0.0506,0.051,20.7468,20.8931,0.000,-20.3955,-19.0534,-90.203,5.348,0.6065,7153.106,26.7299,0.0179,0.0212,1.1829,1,5.1807,5.6714,nan,5.8869,6.3178,0.2502,0.0488,1.4467,-0.1461,0.0186,-0.1286,1.7213,0.0941,5.9688,0.1250,0.3512,1.8367,0.0529,-0.0086,0.0536,3.0000,6.4963,111.7332,-0.0019,0.0088,-0.0019,0.0125,1.0000,0.0075,0.0000,4.0000,1.3390,0.0000,0.0000,0.0000,0.0298,0.0300,0.0250
1398.550,6988.629,0.3650,1.5070,-88.314,0.3576,1.4464,-88.275,0.0603,-0.0092,0.0610,0.039,20.7450,20.9006,0.000,-20.3874,-19.4541,-88.275,5.721,0.3509,7153.539,26.7396,0.0110,0.0182,1.6547,1,5.4313,5.9677,nan,6.1527,6.7126,0.2658,0.0204,1.5350,-0.1378,0.0607,-0.0355,2.0195,0.1033,5.2738,0.1250,0.3535,1.5852,-0.0785,-0.0092,0.0790,3.0000,3.5240,99.7094,-0.0011,0.0312,-0.0006,0.0053,1.0000,0.0062,0.0000,6.0000,3.7572,5.0000,0.0000,0.0000,0.0298,0.0428,0.0250
1398.600,6988.880,0.3740,1.2558,-87.704,0.3643,1.1853,-87.553,0.0700,-0.0125,0.0711,0.151,20.7408,20.9136,0.000,-20.3765,-19.7282,-87.553,5.962,0.1602,7153.815,26.7535,0.0162,0.0161,0.9941,1,5.7834,6.3650,nan,6.5649,7.1484,0.2831,0.0133,1.5711,-0.1189,0.0600,-0.0002,2.4171,0.1083,6.0435,0.1250,0.3644,1.1824,0.0730,-0.0125,0.0740,3.0000,3.0550,103.8743,-0.0022,0.0066,-0.0022,0.0073,1.0000,0.0061,0.0000,3.0000,1.8610,5.0000,0.0000,0.0000,0.0298,0.0579,0.0250
1398.650,6989.142,0.3853,0.9942,-87.446,0.3685,0.9144,-87.401,0.0789,-0.0203,0.0815,0.045,20.7327,20.9211,0.000,-20.3641,-20.0066,-87.401,6.212,0.0897,7154.109,26.7639,0.0035,0.0148,4.2177,1,6.0125,6.5609,nan,6.7964,7.3981,0.2930,0.0071,1.5699,-0.1069,0.0593,-0.0003,2.7152,0.1091,5.7335,0.1250,0.3687,0.9117,0.0816,-0.0203,0.0841,3.0000,2.2709,109.7321,-0.0007,-0.0035,-0.0039,0.0037,1.0000,0.0071,0.0000,3.0000,2.2041,5.0000,0.0000,0.0000,0.0298,0.0661,0.0250
1398.700,6989.421,0.3985,0.7156,-87.190,0.3843,0.5857,-87.160,0.1291,-0.0205,0.1307,0.030,20.7324,20.9302,0.000,-20.3480,-20.3445,-87.160,6.454,0.0919,7154.422,26.8012,0.0125,0.0135,1.0803,1,6.2469,6.8366,nan,7.0176,7.6420,0.3027,-0.0083,1.5695,-0.0910,0.0642,-0.0002,3.0134,0.1081,5.4786,0.1250,0.3845,0.5822,0.1326,-0.0205,0.1341,3.0000,1.6048,117.3546,-0.0065,0.0468,-0.0042,0.0079,1.0000,0.0079,0.0000,8.0000,1.9930,5.0000,0.0000,0.0000,0.0298,0.0750,0.0250
1398.750,6989.825,0.4190,0.3119,-87.218,0.4060,0.1564,-87.114,0.1546,-0.0205,0.1560,0.103,20.7319,20.9388,0.000,-20.3259,-20.7824,-87.114,6.787,-0.0791,7154.858,26.8228,0.0127,0.0135,1.0698,1,6.4748,7.0204,nan,7.2985,7.9291,0.3140,-0.0058,1.5694,-0.0781,0.0534,-0.0002,3.3116,0.1142,5.5295,0.1250,0.4046,0.1534,0.1576,-0.0221,0.1592,3.0000,0.5877,149.1749,-0.0009,-0.0126,-0.0017,0.0030,1.0000,0.0093,0.0000,5.0000,1.4907,5.0000,0.0000,0.0000,0.0298,0.0852,0.0250
1398.800,6990.157,0.4350,-0.0197,-87.374,0.4217,-0.1378,-87.372,0.1173,-0.0187,0.1188,0.002,20.7338,20.9492,0.000,-20.3121,-21.0870,-87.372,7.040,-0.0656,7155.236,26.8064,0.0124,0.0241,1.9424,1,6.6589,7.0475,nan,7.4996,8.1402,0.3224,-0.0150,1.5692,-0.0564,0.0513,-0.0003,3.7092,0.1165,4.9468,0.1250,0.4220,-0.1444,0.1240,-0.0187,0.1254,3.0000,0.3384,157.1090,-0.0034,-0.0209,-0.0007,0.0061,1.0000,0.0099,0.0000,5.0000,3.2364,5.0000,0.0000,0.0000,0.0298,0.0917,0.0250
1398.850,6990.501,0.4505,-0.3632,-87.690,0.4344,-0.5073,-87.549,0.1433,-0.0219,0.1450,0.141,20.7299,20.9552,0.000,-20.2956,-21.4626,-87.549,7.278,-0.1886,7155.611,26.8271,0.0130,0.0136,1.0516,1,6.9681,7.8773,nan,7.8805,8.4962,0.3365,-0.0139,1.5678,-0.0324,0.0347,-0.0018,4.3059,0.1200,5.3181,0.1250,0.4345,-0.5106,0.1466,-0.0219,0.1483,0.0000,0.3144,162.2885,-0.0058,0.0318,-0.0034,0.0028,1.0000,0.0097,0.0000,8.0000,4.2357,5.0000,0.0000,0.0009,0.0298,0.0990,0.0250
1398.900,6990.796,0.4617,-0.6582,-88.183,0.4517,-0.8728,-88.164,0.2142,-0.0168,0.2149,0.019,20.7346,20.9632,0.000,-20.2829,-21.8361,-88.164,7.477,-0.2311,7155.924,26.8786,0.0131,0.0153,1.1635,1,7.1902,7.8851,nan,8.0615,8.7389,0.3461,-0.0062,1.5663,-0.0273,0.0226,-0.0019,4.5048,0.1198,4.6249,0.1250,0.4512,-0.8630,0.2044,-0.0170,0.2051,0.0000,0.3790,156.2156,-0.0002,0.0620,0.0015,0.0067,1.0000,0.0092,0.0000,8.0000,4.4719,5.0000,0.0000,0.0000,0.0298,0.1057,0.0250
1398.950,6991.348,0.4769,-1.2091,-88.710,0.4662,-1.3665,-88.718,0.1571,-0.0142,0.1577,-0.008,20.7382,20.9688,0.000,-20.2720,-22.3352,-88.718,7.827,-0.1213,7156.540,26.8471,0.0125,0.0144,1.1560,1,7.4093,8.4895,nan,8.2938,8.9759,0.3555,-0.0194,1.5471,-0.0107,0.0274,-0.0020,4.9027,0.1200,5.0941,0.1250,0.4608,-1.1314,-0.0781,-0.0143,0.0794,0.0000,0.1348,139.2898,0.0017,-0.0439,0.0006,0.0042,1.0000,0.0091,0.0000,8.0000,2.0731,5.0000,0.0000,0.0000,0.0298,0.1105,0.0250
1399.000,6991.665,0.4835,-1.5261,-89.143,0.4748,-1.6809,-89.097,0.1547,-0.0110,0.1551,0.046,20.7408,20.9842,0.000,-20.2661,-22.6651,-89.097,8.015,-0.2338,7156.883,26.8563,0.0126,0.0125,0.9943,1,7.6231,8.3038,nan,8.5170,9.2084,0.3647,-0.0117,1.5306,-0.0043,0.0159,-0.0022,5.2012,0.1200,4.9075,0.1250,0.4746,-1.6813,0.1551,-0.0112,0.1555,0.0000,0.2346,117.3680,0.0027,0.0080,0.0028,0.0025,1.0000,0.0086,0.0000,3.0000,2.4307,5.0000,0.0000,0.0000,0.0298,0.1200,0.0250
1399.050,6992.063,0.4879,-1.9245,-89.724,0.4866,-2.0562,-89.811,0.1316,-0.0019,0.1317,-0.087,20.7504,20.9977,0.000,-20.2638,-23.0539,-89.811,8.244,-0.1293,7157.322,26.8514,0.0142,0.0158,1.1151,1,7.9422,8.7327,nan,8.8315,9.5494,0.3782,-0.0059,1.5306,0.0083,0.0077,-0.0041,5.8980,0.1199,4.7776,0.1250,0.4866,-2.0641,0.1396,-0.0019,0.1396,0.0000,1.6421,54.1215,0.0056,-0.0536,0.0053,0.0090,1.0000,0.0071,0.0000,6.0000,3.0494,5.0000,0.0000,0.0009,0.0298,0.1261,0.0250
