# s_m,x_m,y_m,psi_rad,kappa_radpm,w_right_m,w_left_m,v_mps
21.77352,-1.03570,-10.04300,-2.93606,-0.70340,0.31177,1.55382,3.15463
21.87331,-1.13401,-10.06000,-3.00450,-0.69683,0.26875,1.63945,3.14272
21.97317,-1.23333,-10.07026,-3.06993,-0.61295,0.26875,1.72970,3.16558
22.07309,-1.33315,-10.07429,-3.13244,-0.61416,0.26875,1.82331,3.23496
22.17305,-1.43307,-10.07209,3.08612,-0.67735,0.30987,1.91437,3.19130
22.27301,-1.53261,-10.06321,3.01873,-0.69252,0.34390,1.96181,3.17931
22.37295,-1.63131,-10.04761,2.95394,-0.63034,0.37254,1.88087,3.16729
22.47283,-1.72880,-10.02596,2.89714,-0.49200,0.41367,1.80293,3.23576
22.57261,-1.82494,-9.99931,2.84519,-0.52300,0.46862,1.72965,3.34693
22.67167,-1.91888,-9.96791,2.79159,-0.56364,0.53251,1.65895,3.43055
22.76972,-2.01001,-9.93175,2.73577,-0.58072,0.58110,1.59367,3.46968
22.86688,-2.09814,-9.89089,2.67940,-0.58569,0.61506,1.53393,3.45712
22.96325,-2.18314,-9.84550,2.62414,-0.56493,0.63125,1.47739,3.44451
23.05891,-2.26496,-9.79594,2.57104,-0.54525,0.64375,1.42627,3.47993
23.15398,-2.34359,-9.74254,2.52032,-0.52101,0.68351,1.38032,3.52161
23.24854,-2.41909,-9.68561,2.47174,-0.50273,0.69773,1.33850,3.57066
23.34269,-2.49147,-9.62541,2.42445,-0.49853,0.71841,1.30005,3.62120
23.43649,-2.56069,-9.56213,2.37746,-0.50002,0.70625,1.26629,3.66369
23.53004,-2.62668,-9.49583,2.32998,-0.51360,0.71875,1.23982,3.68062
23.62341,-2.68931,-9.42658,2.28168,-0.52200,0.73125,1.22442,3.65164
23.71669,-2.74842,-9.35445,2.23301,-0.52865,0.73058,1.21386,3.63884
23.80994,-2.80395,-9.27954,2.18585,-0.49321,0.71875,1.18125,3.62600
23.90321,-2.85601,-9.20216,2.14266,-0.43683,0.69375,1.18644,3.67107
23.99651,-2.90489,-9.12270,2.10427,-0.37936,0.72394,1.18125,3.73998
24.08987,-2.95091,-9.04148,2.06911,-0.36368,0.71875,1.16875,3.82354
24.18331,-2.99416,-8.95865,2.03486,-0.36632,0.75405,1.19375,3.91965
24.27689,-3.03460,-8.87427,2.00067,-0.36820,0.73125,1.19375,4.00628
24.37062,-3.07220,-8.78841,1.96716,-0.34880,0.75625,1.19375,4.08395
24.46453,-3.10703,-8.70121,1.93490,-0.33848,0.73125,1.21099,4.16201
24.55864,-3.13915,-8.61275,1.90402,-0.31791,0.75143,1.23249,4.23718
24.65296,-3.16865,-8.52316,1.87447,-0.30750,0.73125,1.25426,4.31522
24.74750,-3.19561,-8.43256,1.84610,-0.29358,0.74646,1.27096,4.39320
24.84227,-3.22011,-8.34101,1.81894,-0.27867,0.71875,1.29125,4.47300
24.93727,-3.24222,-8.24862,1.79283,-0.27088,0.72362,1.32051,4.55931
25.03252,-3.26200,-8.15544,1.76769,-0.25678,0.70569,1.35815,4.64949
25.12802,-3.27953,-8.06158,1.74342,-0.25067,0.66875,1.38474,4.75145
25.22377,-3.29485,-7.96706,1.71987,-0.24135,0.66717,1.41272,4.86414
25.31976,-3.30800,-7.87197,1.69693,-0.23528,0.64375,1.44319,4.99220
25.41603,-3.31903,-7.77634,1.67443,-0.23335,0.63221,1.47613,5.11150
25.51256,-3.32795,-7.68023,1.65257,-0.22011,0.60625,1.51305,5.23347
25.60935,-3.33482,-7.58368,1.63146,-0.21572,0.61875,1.55704,5.36141
25.70641,-3.33970,-7.48675,1.61103,-0.20549,0.60511,1.60752,5.48747
25.80372,-3.34264,-7.38948,1.59125,-0.20005,0.56875,1.65118,5.61442
25.90130,-3.34368,-7.29191,1.57194,-0.19603,0.56875,1.69327,5.73627
25.99914,-3.34286,-7.19408,1.55308,-0.18891,0.56875,1.73752,5.85157
26.09724,-3.34021,-7.09601,1.53462,-0.18769,0.56875,1.78386,5.96185
26.19561,-3.33575,-6.99774,1.51658,-0.17956,0.54563,1.83227,6.05959
26.29424,-3.32954,-6.89931,1.49905,-0.17574,0.50625,1.88165,6.14912
26.39312,-3.32160,-6.80075,1.48206,-0.16901,0.50625,1.93247,6.23453
26.49226,-3.31199,-6.70208,1.46585,-0.15867,0.49375,1.98522,6.31627
26.59166,-3.30080,-6.60332,1.45062,-0.14762,0.48125,1.96626,6.39794
26.69129,-3.28813,-6.50449,1.43643,-0.13958,0.46875,1.92474,6.48066
26.79118,-3.27407,-6.40560,1.42308,-0.11348,0.50625,1.87974,6.56311
26.89139,-3.25868,-6.30658,1.40790,-0.19082,0.53577,1.82852,6.65320
26.99257,-3.24141,-6.20689,1.39159,-0.14983,0.53125,1.78261,6.70154
27.09481,-3.22242,-6.10643,1.37766,-0.11747,0.56875,1.73525,6.77625
27.19787,-3.20201,-6.00540,1.36558,-0.11192,0.59375,1.68013,6.86392
27.30151,-3.18030,-5.90407,1.35389,-0.11233,0.61875,1.63048,6.95066
27.40564,-3.15730,-5.80251,1.34210,-0.11508,0.64821,1.58696,7.03441
27.51022,-3.13298,-5.70079,1.33037,-0.11002,0.67144,1.54723,7.11423
27.61520,-3.10740,-5.59899,1.31886,-0.10877,0.70554,1.49380,7.19221
27.72052,-3.08056,-5.49714,1.30750,-0.10724,0.73940,1.44648,7.26687
27.82613,-3.05250,-5.39533,1.29638,-0.10420,0.77404,1.40650,7.33534
27.93196,-3.02327,-5.29361,1.28569,-0.09774,0.80383,1.37203,7.40029
28.03798,-2.99292,-5.19203,1.27542,-0.09622,0.83896,1.32511,7.46107
28.14413,-2.96150,-5.09064,1.26561,-0.08886,0.86486,1.28620,7.51773
28.25036,-2.92910,-4.98947,1.25633,-0.08587,0.89694,1.25605,7.57251
28.35661,-2.89578,-4.88858,1.24756,-0.07889,0.92272,1.21822,7.62373
28.46286,-2.86161,-4.78798,1.23926,-0.07749,0.95081,1.18600,7.67677
28.56904,-2.82664,-4.68772,1.23143,-0.06976,0.97768,1.15336,7.73071
28.67512,-2.79095,-4.58783,1.22396,-0.07052,1.01422,1.10833,7.78759
28.78106,-2.75457,-4.48832,1.21676,-0.06547,1.04070,1.06344,7.84573
28.88684,-2.71755,-4.38924,1.20968,-0.06679,1.06683,1.01947,7.87800
28.99240,-2.67990,-4.29062,1.20241,-0.07092,1.08880,0.98202,7.88500
29.09772,-2.64161,-4.19250,1.19480,-0.07246,1.10625,0.95564,7.89500
29.20278,-2.60265,-4.09494,1.18672,-0.08335,1.11875,0.93125,7.90900
29.30755,-2.56299,-3.99797,1.17877,-0.07331,1.13125,0.91392,7.92500
29.41199,-2.52272,-3.90160,1.17216,-0.05583,1.15332,0.89387,7.94200
29.51610,-2.48203,-3.80577,1.16769,-0.02920,1.15625,0.87617,7.96000
29.61988,-2.44117,-3.71038,1.16539,-0.01650,1.16875,0.84375,7.98200
29.72330,-2.40032,-3.61537,1.16554,0.01887,1.19452,0.82250,8.00500
29.82669,-2.35963,-3.52031,1.16797,0.03502,1.20751,0.80562,8.03000
29.93030,-2.31917,-3.42493,1.17114,0.02932,1.21875,0.78530,8.03235
30.03411,-2.27893,-3.32924,1.17392,0.02646,1.21875,0.74375,7.95326
30.13804,-2.23887,-3.23334,1.17601,0.00692,1.24363,0.74375,7.87091
30.24207,-2.19894,-3.13728,1.17990,0.04589,1.25847,0.75625,7.78228
30.34598,-2.15964,-3.04109,1.18979,0.15894,1.28119,0.75474,7.76939
30.44943,-2.12184,-2.94480,1.20297,0.11428,1.29076,0.74375,7.74941
30.55244,-2.08540,-2.84844,1.21511,0.11631,1.29375,0.73125,7.78909
30.65502,-2.05025,-2.75208,1.22621,0.10246,1.31249,0.76552,7.81899
30.75718,-2.01624,-2.65574,1.23612,0.08994,1.33211,0.74375,7.85135
30.85894,-1.98326,-2.55947,1.24501,0.08501,1.34324,0.76532,7.88408
30.96031,-1.95123,-2.46330,1.25300,0.07106,1.32328,0.75129,7.91442
31.06131,-1.92003,-2.36724,1.26053,0.07511,1.31165,0.73125,7.94639
31.16194,-1.88967,-2.27130,1.26826,0.07842,1.28125,0.71875,7.97469
31.26228,-1.86016,-2.17540,1.27633,0.08338,1.28081,0.72512,8.00255
31.36234,-1.83151,-2.07953,1.28441,0.07991,1.26875,0.70856,8.00900
31.46217,-1.80369,-1.98365,1.29206,0.07456,1.27047,0.69150,7.99100
31.56180,-1.77663,-1.88777,1.29896,0.06337,1.25625,0.66875,7.97400
31.66123,-1.75024,-1.79190,1.30517,0.06100,1.26228,0.67392,7.95500
